Micro Citation,Micro Citation Name,Macro Citation,Macro Citation Name,Social Harm,# Charges (Grand Total),% All Charges (For Any Offense),% Charges by Race (Black),% Charges by Race (White),% Charges by Race (Hispanic),% Charges by Race (Asian),% Charges by Race (Native American),% Charges by Race (Native Hawiian or Pacific Islander),% Charges by Race (Other),% Charges by Race (Unknown),% Charges by Race (Missing Data),% Charges by Gender (Male),% Charges by Gender (Female),% Charges by Gender (Missing Data),% Charges Attempted,% Charges Enhanced (Any),% Charges Enhanced (Armed),% Charges Enhanced (not Armed),% Charges Diverted,% Charges Deferred,% Charges with Conspiracy Charge in Case,% Charges with a Crime of Violence in Case,% Charges with Conviction in Case for Any Charge,% Charges Resulting in Convictions,# Convictions (Grand Total),% All Convictions (For Any Offense),% Convictions by Race (Black),% Convictions by Race (White),% Convictions by Race (Hispanic),% Convictions by Race (Asian),% Convictions by Race (Native American),% Convictions by Race (Native Hawiian or Pacific Islander),% Convictions by Race (Other),% Convictions by Race (Unknown),% Convictions by Race (Missing Data),% Convictions by Gender (Male),% Convictions by Gender (Female),% Convictions by Gender (Missing Data),% Convictions by Guilty Plea,% Convictions Attempted,% Convictions Enhanced (Any),% Convictions Enhanced (Armed),% Convictions Enhanced (not Armed),% Convictions with Conspiracy Charge in Case,% Convictions with a Crime of Violence in Case,% Convictions to Serve Consecutively to Any Other Conviction by Defendant [in conviction group],% Convictions that are Only Conviction of Defendant in Conviction Group,% Convictions with more than one conviction of Defendant with No Consecutive Service in Conviction Group,% Convictions with Time Served Sentence,% Convictions with Life Sentence,(All) Total Months Sentenced to Confinement 0%.0%25 quantile,(All) Total Months Sentenced to Confinement 0%.0%5 quantile,(All) Total Months Sentenced to Confinement 0%.1 quantile,(All) Total Months Sentenced to Confinement 0%.25 quantile,(All) Total Months Sentenced to Confinement 0%.5 quantile,(All) Total Months Sentenced to Confinement 0%.75 quantile,(All) Total Months Sentenced to Confinement 0%.9 quantile,(All) Total Months Sentenced to Confinement 0%.95 quantile,(All) Total Months Sentenced to Confinement 0%.975 quantile,(All) Total Months Actually to Serve 0%.0%25 quantile,(All) Total Months Actually to Serve 0%.0%5 quantile,(All) Total Months Actually to Serve 0%.1 quantile,(All) Total Months Actually to Serve 0%.25 quantile,(All) Total Months Actually to Serve 0%.5 quantile,(All) Total Months Actually to Serve 0%.75 quantile,(All) Total Months Actually to Serve 0%.9 quantile,(All) Total Months Actually to Serve 0%.95 quantile,(All) Total Months Actually to Serve 0%.975 quantile,(Enhanced/Non-Attempt) Total Months Sentenced to Confinement 0%.0%25 quantile,(Enhanced/Non-Attempt) Total Months Sentenced to Confinement 0%.0%5 quantile,(Enhanced/Non-Attempt) Total Months Sentenced to Confinement 0%.1 quantile,(Enhanced/Non-Attempt) Total Months Sentenced to Confinement 0%.25 quantile,(Enhanced/Non-Attempt) Total Months Sentenced to Confinement 0%.5 quantile,(Enhanced/Non-Attempt) Total Months Sentenced to Confinement 0%.75 quantile,(Enhanced/Non-Attempt) Total Months Sentenced to Confinement 0%.9 quantile,(Enhanced/Non-Attempt) Total Months Sentenced to Confinement 0%.95 quantile,(Enhanced/Non-Attempt) Total Months Sentenced to Confinement 0%.975 quantile,(Enhanced/Non-Attempt) Total Months Actually to Serve 0%.0%25 quantile,(Enhanced/Non-Attempt) Total Months Actually to Serve 0%.0%5 quantile,(Enhanced/Non-Attempt) Total Months Actually to Serve 0%.1 quantile,(Enhanced/Non-Attempt) Total Months Actually to Serve 0%.25 quantile,(Enhanced/Non-Attempt) Total Months Actually to Serve 0%.5 quantile,(Enhanced/Non-Attempt) Total Months Actually to Serve 0%.75 quantile,(Enhanced/Non-Attempt) Total Months Actually to Serve 0%.9 quantile,(Enhanced/Non-Attempt) Total Months Actually to Serve 0%.95 quantile,(Enhanced/Non-Attempt) Total Months Actually to Serve 0%.975 quantile,(Unenhanced/Non-Attempt) Total Months Sentenced to Confinement 0%.0%25 quantile,(Unenhanced/Non-Attempt) Total Months Sentenced to Confinement 0%.0%5 quantile,(Unenhanced/Non-Attempt) Total Months Sentenced to Confinement 0%.1 quantile,(Unenhanced/Non-Attempt) Total Months Sentenced to Confinement 0%.25 quantile,(Unenhanced/Non-Attempt) Total Months Sentenced to Confinement 0%.5 quantile,(Unenhanced/Non-Attempt) Total Months Sentenced to Confinement 0%.75 quantile,(Unenhanced/Non-Attempt) Total Months Sentenced to Confinement 0%.9 quantile,(Unenhanced/Non-Attempt) Total Months Sentenced to Confinement 0%.95 quantile,(Unenhanced/Non-Attempt) Total Months Sentenced to Confinement 0%.975 quantile,(Unenhanced/Non-Attempt) Total Months Actually to Serve 0%.0%25 quantile,(Unenhanced/Non-Attempt) Total Months Actually to Serve 0%.0%5 quantile,(Unenhanced/Non-Attempt) Total Months Actually to Serve 0%.1 quantile,(Unenhanced/Non-Attempt) Total Months Actually to Serve 0%.25 quantile,(Unenhanced/Non-Attempt) Total Months Actually to Serve 0%.5 quantile,(Unenhanced/Non-Attempt) Total Months Actually to Serve 0%.75 quantile,(Unenhanced/Non-Attempt) Total Months Actually to Serve 0%.9 quantile,(Unenhanced/Non-Attempt) Total Months Actually to Serve 0%.95 quantile,(Unenhanced/Non-Attempt) Total Months Actually to Serve 0%.975 quantile,(Has Consecutive Sentence in Case) Total Months Sentenced to Confinement 0%.0%25 quantile,(Has Consecutive Sentence in Case) Total Months Sentenced to Confinement 0%.0%5 quantile,(Has Consecutive Sentence in Case) Total Months Sentenced to Confinement 0%.1 quantile,(Has Consecutive Sentence in Case) Total Months Sentenced to Confinement 0%.25 quantile,(Has Consecutive Sentence in Case) Total Months Sentenced to Confinement 0%.5 quantile,(Has Consecutive Sentence in Case) Total Months Sentenced to Confinement 0%.75 quantile,(Has Consecutive Sentence in Case) Total Months Sentenced to Confinement 0%.9 quantile,(Has Consecutive Sentence in Case) Total Months Sentenced to Confinement 0%.95 quantile,(Has Consecutive Sentence in Case) Total Months Sentenced to Confinement 0%.975 quantile,(Has Consecutive Sentence in Case) Total Months Actually to Serve 0%.0%25 quantile,(Has Consecutive Sentence in Case) Total Months Actually to Serve 0%.0%5 quantile,(Has Consecutive Sentence in Case) Total Months Actually to Serve 0%.1 quantile,(Has Consecutive Sentence in Case) Total Months Actually to Serve 0%.25 quantile,(Has Consecutive Sentence in Case) Total Months Actually to Serve 0%.5 quantile,(Has Consecutive Sentence in Case) Total Months Actually to Serve 0%.75 quantile,(Has Consecutive Sentence in Case) Total Months Actually to Serve 0%.9 quantile,(Has Consecutive Sentence in Case) Total Months Actually to Serve 0%.95 quantile,(Has Consecutive Sentence in Case) Total Months Actually to Serve 0%.975 quantile,(Only Conviction in Case) Total Months Sentenced to Confinement 0%.0%25 quantile,(Only Conviction in Case) Total Months Sentenced to Confinement 0%.0%5 quantile,(Only Conviction in Case) Total Months Sentenced to Confinement 0%.1 quantile,(Only Conviction in Case) Total Months Sentenced to Confinement 0%.25 quantile,(Only Conviction in Case) Total Months Sentenced to Confinement 0%.5 quantile,(Only Conviction in Case) Total Months Sentenced to Confinement 0%.75 quantile,(Only Conviction in Case) Total Months Sentenced to Confinement 0%.9 quantile,(Only Conviction in Case) Total Months Sentenced to Confinement 0%.95 quantile,(Only Conviction in Case) Total Months Sentenced to Confinement 0%.975 quantile,(Only Conviction in Case) Total Months Actually to Serve 0%.0%25 quantile,(Only Conviction in Case) Total Months Actually to Serve 0%.0%5 quantile,(Only Conviction in Case) Total Months Actually to Serve 0%.1 quantile,(Only Conviction in Case) Total Months Actually to Serve 0%.25 quantile,(Only Conviction in Case) Total Months Actually to Serve 0%.5 quantile,(Only Conviction in Case) Total Months Actually to Serve 0%.75 quantile,(Only Conviction in Case) Total Months Actually to Serve 0%.9 quantile,(Only Conviction in Case) Total Months Actually to Serve 0%.95 quantile,(Only Conviction in Case) Total Months Actually to Serve 0%.975 quantile,(> 1 Conviction and No Consecutive in Case) Total Months Sentenced to Confinement 0%.0%25 quantile,(> 1 Conviction and No Consecutive in Case) Total Months Sentenced to Confinement 0%.0%5 quantile,(> 1 Conviction and No Consecutive in Case) Total Months Sentenced to Confinement 0%.1 quantile,(> 1 Conviction and No Consecutive in Case) Total Months Sentenced to Confinement 0%.25 quantile,(> 1 Conviction and No Consecutive in Case) Total Months Sentenced to Confinement 0%.5 quantile,(> 1 Conviction and No Consecutive in Case) Total Months Sentenced to Confinement 0%.75 quantile,(> 1 Conviction and No Consecutive in Case) Total Months Sentenced to Confinement 0%.9 quantile,(> 1 Conviction and No Consecutive in Case) Total Months Sentenced to Confinement 0%.95 quantile,(> 1 Conviction and No Consecutive in Case) Total Months Sentenced to Confinement 0%.975 quantile,(> 1 Conviction and No Consecutive in Case) Total Months Actually to Serve 0%.0%25 quantile,(> 1 Conviction and No Consecutive in Case) Total Months Actually to Serve 0%.0%5 quantile,(> 1 Conviction and No Consecutive in Case) Total Months Actually to Serve 0%.1 quantile,(> 1 Conviction and No Consecutive in Case) Total Months Actually to Serve 0%.25 quantile,(> 1 Conviction and No Consecutive in Case) Total Months Actually to Serve 0%.5 quantile,(> 1 Conviction and No Consecutive in Case) Total Months Actually to Serve 0%.75 quantile,(> 1 Conviction and No Consecutive in Case) Total Months Actually to Serve 0%.9 quantile,(> 1 Conviction and No Consecutive in Case) Total Months Actually to Serve 0%.95 quantile,(> 1 Conviction and No Consecutive in Case) Total Months Actually to Serve 0%.975 quantile,% Time to Serve for All Offenses,% Time Imposed for All Offenses,% Time to Serve Modulated to Account for Concurrent Sentences,% Time Imposed Modulated to Account for Concurrent Sentences
22DC4503(b)(1),Carrying Dangerous Weapon Without A License (Outside home or business),22DC4503,Unlawful Possession of a Firearm,WEAPON,48,0.3,95.8,< 25,0,0,0,0,0,0,< 25,97.9,< 25,0,0,< 25,0,< 25,0,0,0,47.9,52.1,33.3,< 20,0.3,> 75 ,0,0,0,0,0,0,0,0,> 75 ,< 25,0,< 75,0,< 25,0,< 25,0,> 75 ,< 50,< 50,< 75,0,0,0,0,18,36,36,43.5,58,60,60,0,0,0,27,36,37.5,52,57,58.5,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,0,0,14.4,36,36,45,58.4,60,60,0,0,0,18,36,39,52.8,57.2,58.6,36,36,36,36,39,43.5,46.2,47.1,47.6,36,36,36,36,39,43.5,46.2,47.1,47.6,2.7,5.4,10.8,27,46,57,58.8,59.4,59.7,0,0,0,0,18,41,50,53,54.5,6.3,12.6,25.2,36,36,36,43.2,51.6,55.8,0,0,0,27,36,36,43.2,51.6,55.8,1.4,1.1,1.1,1.1
22DC404.01,Conspiracy to Commit a Crime (Crime of Violence),22DC404.01,Aggravated Assault,PERSON,< 20,---,> 75 ,< 25,0,0,0,0,0,< 25,0,> 75 ,< 25,0,0,< 75,< 75,< 25,0,0,0,> 75 ,> 75 ,12.5,< 20,---,0,> 75 ,0,0,0,0,0,0,0,> 75 ,0,0,> 75 ,0,0,0,0,0,> 75 ,0,0,> 75 ,---,0,60,60,60,60,60,60,60,60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,60,60,60,60,60,60,60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,60,60,60,60,60,60,60,60,0,0,0,0,0,0,0,0,0,---,---,---,---
22DC402-Y,Conspiracy to Commit a Crime (Other Than a Crime of Violence),22DC402,Assault with Intent to Commit Mayhem or with a Dangerous Weapon,PERSON,367,2.2,91.0,6.3,0,< 25,0,0,0,< 25,< 25,87.7,12.3,0,25.1,< 25,< 25,< 25,< 25,0,< 25,100.0,70.3,47.4,174,3.4,90.8,< 25,0,0,0,0,0,< 25,< 25,89.7,< 25,0,93.7,52.3,< 25,< 25,< 25,< 25,100.0,23.6,54.0,22.4,0,0,0,0,0,12,23.5,30,48,60,60,0,0,0,0,9,24,42,52,60,24,24,24,24,42,60,60,60,60,19.4,19.8,20.5,22.8,24,33,49.2,54.6,57.3,0,0,0,18,30,48,60,60,60.6,0,0,0,0,20,42,51.6,60,60,6,12,12,18,24,38,51,60,60,3,4,6,14,20,30,48,57,60,0,0,0,12,23.5,28,46.2,52,59,0,0,0,0,6,19.5,34.2,49,56,0,0,0,5.3,20,30,60,60,60,0,0,0,0,0,18,41,49.2,60,7.4,7.6,7.3,7.3
22DC2105-X,Contempt (Felony),22DC2105,Manslaughter,PERSON,< 20,---,> 75 ,0,0,0,0,0,0,0,0,> 75 ,0,0,0,0,0,0,0,0,0,> 75 ,< 75,66.7,< 20,---,> 75 ,0,0,0,0,0,0,0,0,> 75 ,0,0,> 75 ,0,0,0,0,0,> 75 ,< 75,< 75,0,---,0,54.2,54.3,54.6,55.5,57,58.5,59.4,59.7,59.8,54.2,54.3,54.6,55.5,57,58.5,59.4,59.7,59.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.2,54.3,54.6,55.5,57,58.5,59.4,59.7,59.8,54.2,54.3,54.6,55.5,57,58.5,59.4,59.7,59.8,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,---,---,---,---
22DC301,Contempt (Misdemeanor),22DC301,Arson,PROPERTY,< 20,---,< 75,< 25,0,0,0,0,0,0,< 25,< 75,< 50,< 25,0,< 25,0,< 25,0,0,0,> 75 ,< 75,30.0,< 20,---,> 75 ,0,0,0,0,0,0,0,0,< 75,< 50,0,< 75,0,< 50,0,< 50,0,> 75 ,< 50,0,< 75,---,0,0,0,0,0,0,30,48,54,57,0,0,0,0,0,12,19.2,21.6,22.8,60,60,60,60,60,60,60,60,60,24,24,24,24,24,24,24,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,60,60,60,60,60,60,60,60,24,24,24,24,24,24,24,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,---,---,---,---
22DC1805a(a)(1),Contempt for Condition of Release Violation,22DC1805a,Conspiracy to Commit a Crime,GENERAL,< 20,---,> 75 ,0,0,0,0,0,0,0,< 25,> 75 ,< 25,< 25,0,0,0,0,< 25,0,> 75 ,> 75 ,> 75 ,11.1,< 20,---,> 75 ,0,0,0,0,0,0,0,0,> 75 ,0,0,> 75 ,0,0,0,0,> 75 ,> 75 ,< 75,< 75,0,---,0,36.4,36.8,37.5,39.8,43.5,47.2,49.5,50.2,50.6,36.4,36.8,37.5,39.8,43.5,47.2,49.5,50.2,50.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.4,36.8,37.5,39.8,43.5,47.2,49.5,50.2,50.6,36.4,36.8,37.5,39.8,43.5,47.2,49.5,50.2,50.6,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,---,---,---,---
22DC3003(a)(2),Controlled Substance Distribution,22DC3003,Second Degree Sexual Abuse,PERSON,< 20,---,< 25,> 75 ,0,0,0,0,0,0,0,> 75 ,0,0,< 25,< 25,0,< 25,0,0,0,> 75 ,> 75 ,33.3,< 20,---,< 50,< 75,0,0,0,0,0,0,0,> 75 ,0,0,> 75 ,< 50,0,0,0,0,> 75 ,< 75,< 50,0,---,0,36.6,37.2,38.4,42,48,48,48,48,48,36.6,37.2,38.4,42,48,48,48,48,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,---,---,---,---
22DC404(a)(2),Controlled Substance Distribution (Schedule V),22DC404(a)(2),Assault with Significant Bodily Injury,PERSON,89,0.5,87.6,< 25,< 25,0,0,0,0,< 25,0,87.6,< 25,0,0,< 25,< 25,< 25,< 25,0,< 25,100.0,79.8,58.4,52,1.0,90.4,< 25,0,0,0,0,0,< 25,0,90.4,< 25,0,76.9,0,< 25,< 25,0,< 25,100.0,< 25,57.7,< 25,0,0,0,0,0,12,18,24,30,44.6,64.4,0,0,0,0,6,22.5,30,44.6,64.4,18.8,19.5,21,24,28,53,63,64.5,65.2,3,6,12,24,28,53,63,64.5,65.2,0,0,0,12,18,24,24,30,31.8,0,0,0,0,5,17.5,24,30,31.8,7.5,9,12,21,24,46,66,66,66,7.5,9,12,21,24,46,66,66,66,0,0,1.8,12,18,24,24,27.3,30.6,0,0,0,0,2.2,15.5,24,27.3,30.6,0,0,0,0,12.2,18,24,24,24,0,0,0,0,0,5,12,18,21,1.9,1.8,1.9,1.8
22DC1101(a),Controlled Substance Possession (Misdemeanor),22DC1101,Cruelty to Children,PERSON,< 20,---,> 75 ,0,0,0,0,0,0,0,0,< 50,< 75,0,0,0,0,0,0,0,0,> 75 ,< 75,60.0,< 20,---,> 75 ,0,0,0,0,0,0,0,0,0,> 75 ,0,> 75 ,0,0,0,0,0,> 75 ,< 75,< 50,0,---,0,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,---,---,---,---
22DC801(b),Controlled Substance Possession With Intent to Distribute,22DC801,Burglary,PROPERTY,114,0.7,91.2,< 25,0,< 25,0,0,0,0,< 25,96.5,< 25,< 25,39.5,< 25,< 25,< 25,0,0,0,100.0,78.1,63.2,72,1.4,91.7,< 25,0,0,0,0,0,0,< 25,97.2,< 25,< 25,98.6,58.3,< 25,< 25,0,0,100.0,< 25,59.7,< 25,0,0,0,0,0,12,20,31.5,36,42,46,0,0,0,0,6,27.8,36,38.7,43.3,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,0,0,0,15,30,36,42,52.8,78,0,0,0,0,18,36,37.2,45.6,69.6,12,12,12,16.5,27,36,36,42,51,6,6,6,12,21,36,36,39,43.5,0,0,9.2,12,20,30,36,42,42,0,0,0,0,4,25.5,36,41.4,42,0,0,0,0,10,20,33.6,36,36,0,0,0,0,0,6,32.8,36,36,3.0,3.0,3.0,3.0
22DC1101(a)-X,Credit Card Fraud (Felony),22DC1101,Cruelty to Children,PERSON,< 20,---,> 75 ,0,0,0,0,0,0,0,0,> 75 ,0,0,0,0,0,0,0,0,0,> 75 ,< 75,50.0,< 20,---,> 75 ,0,0,0,0,0,0,0,0,> 75 ,0,0,> 75 ,0,0,0,0,0,> 75 ,0,> 75 ,0,---,0,36,36,36,36,36,36,36,36,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,36,36,36,36,36,36,36,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,36,36,36,36,36,36,36,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,---,---,---,---
22DC303-F,Credit Card Fraud (Felony),22DC303,Destruction of Property,PROPERTY,54,0.3,77.8,< 25,0,0,0,0,0,< 25,< 25,90.7,< 25,< 25,0,< 25,0,< 25,0,0,< 25,38.9,83.3,20.4,< 20,0.2,< 75,< 50,0,0,0,0,0,< 25,0,> 75 ,< 25,0,> 75 ,0,0,0,0,0,< 50,0,< 50,< 75,0,0,0,0,0,4,12,24,30,33,34.5,0,0,0,0,0,0,12,18,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,24,30,33,34.5,0,0,0,0,0,0,12,18,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,24,24,24,27,28.8,29.4,29.7,0,0,0,0,0,0,0,0,0,0,0,0,0,10,12.5,20.6,28.3,32.2,0,0,0,0,0,3,15.6,19.8,21.9,0.1,0.3,0.1,0.1
22DC4503(a)(1),Credit Card Fraud (Misdemeanor),22DC4503,Unlawful Possession of a Firearm,WEAPON,323,2.0,96.3,< 25,0,< 25,0,0,0,< 25,0,98.8,< 25,0,0,< 25,< 25,< 25,0,0,< 25,31.9,57.6,42.4,137,2.6,97.1,< 25,0,0,0,0,0,< 25,0,99.3,< 25,0,88.3,0,< 25,< 25,< 25,< 25,35.8,21.2,54.0,24.8,0,0,0,0,0,12,16,20,24,32,32,0,0,0,12,12,15,20.8,24,26.4,0.6,1.2,2.4,6,12,15,16.8,17.4,17.7,0.6,1.2,2.4,6,12,12,12,12,12,0,0,0,12.1,16,20,24,32,32,0,0,0,12,12,15.8,21.4,24,26.7,12,12,12,14,18,24,32,34.4,36,12,12,12,12,14,18,25.6,34.4,36,0,0,0,12,18,20,24,30.7,32,0,0,0,12,12,14,19.4,23.3,24,0,0,0,12,14,19.5,24,24,24.3,0,0,0,0,12,14,18,21.4,24,4.8,4.1,4.7,4.6
22DC3004(a)(2),Credit Card Fraud (Misdemeanor),22DC3004,Third Degree Sexual Abuse,PERSON,< 20,---,> 75 ,0,0,0,0,0,0,0,0,> 75 ,0,0,0,0,0,0,0,0,0,> 75 ,> 75 ,100.0,< 20,---,> 75 ,0,0,0,0,0,0,0,0,> 75 ,0,0,> 75 ,0,0,0,0,0,> 75 ,> 75 ,0,0,---,0,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,---,---,---,---
22DC3003(a)(1),Cruelty to Animals (Misdemeanor),22DC3003,Second Degree Sexual Abuse,PERSON,< 20,---,> 75 ,0,0,0,0,0,0,0,0,> 75 ,0,0,> 75 ,0,0,0,0,0,0,> 75 ,> 75 ,100.0,< 20,---,> 75 ,0,0,0,0,0,0,0,0,> 75 ,0,0,> 75 ,> 75 ,0,0,0,0,> 75 ,> 75 ,0,0,---,0,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,---,---,---,---
22DC4504(a-1),Defacing Property,22DC4504(a),Carrying Dangerous Weapon,WEAPON,< 20,---,> 75 ,< 25,0,0,0,0,0,0,0,> 75 ,< 25,0,< 25,< 25,0,< 25,0,0,< 25,< 25,> 75 ,66.7,< 20,---,> 75 ,< 50,0,0,0,0,0,0,0,> 75 ,< 50,0,< 75,< 50,0,0,0,< 50,< 50,< 75,< 75,0,---,0,0.2,0.5,0.9,2.2,10.5,21.5,27.8,29.9,30.9,0,0,0,0,6,17,26,29,30.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,1.8,3.6,9,18,25,29.2,30.6,31.3,0.6,1.2,2.4,6,12,22,28,30,31,18.4,18.7,19.4,21.5,25,28.5,30.6,31.3,31.6,12.5,13,14,17,22,27,30,31,31.5,0.1,0.2,0.3,0.8,1.5,2.2,2.7,2.8,2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,---,---,---,---
22DC4504(a-1),Destruction of Property $1000 or More,22DC4504(a),Carrying Dangerous Weapon,WEAPON,< 20,---,> 75 ,< 25,0,0,0,0,0,0,0,> 75 ,< 25,0,< 25,< 25,0,< 25,0,0,< 25,< 25,> 75 ,66.7,< 20,---,> 75 ,< 50,0,0,0,0,0,0,0,> 75 ,< 50,0,< 75,< 50,0,0,0,< 50,< 50,< 75,< 75,0,---,0,0.2,0.5,0.9,2.2,10.5,21.5,27.8,29.9,30.9,0,0,0,0,6,17,26,29,30.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,1.8,3.6,9,18,25,29.2,30.6,31.3,0.6,1.2,2.4,6,12,22,28,30,31,18.4,18.7,19.4,21.5,25,28.5,30.6,31.3,31.6,12.5,13,14,17,22,27,30,31,31.5,0.1,0.2,0.3,0.8,1.5,2.2,2.7,2.8,2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,---,---,---,---
22DC4504(a)(2)-Y-3,Destruction of Property less than $1000,22DC4504(a),Carrying Dangerous Weapon,WEAPON,79,0.5,97.5,0,0,< 25,0,0,0,0,< 25,98.7,< 25,0,0,< 25,0,< 25,0,0,0,29.1,70.9,16.5,< 20,0.3,> 75 ,0,0,< 25,0,0,0,0,0,> 75 ,0,0,< 75,0,0,0,0,0,< 50,< 25,< 50,< 50,0,0,1.8,3.6,6.6,10,12,12,22,28.8,32.4,0,0,0,0,0,6,21.6,28.8,32.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,3.6,6.6,10,12,12,22,28.8,32.4,0,0,0,0,0,6,21.6,28.8,32.4,6.9,7.8,9.6,15,24,30,33.6,34.8,35.4,6.9,7.8,9.6,15,24,30,33.6,34.8,35.4,9.1,9.2,9.3,9.8,10,10.5,11.4,11.7,11.8,0,0,0,0,0,0,0,0,0,1.2,2.5,5,10.5,12,12,13,13.5,13.8,0,0,0,0,0,0,6,9,10.5,0.2,0.3,0.2,0.2
22DC3004(a)(1),"Drug Paraphernalia Delivery, Sale, or Possession With Intent to Distribute (Possession With Intent to Distribute)",22DC3004,Third Degree Sexual Abuse,PERSON,< 20,---,> 75 ,< 25,0,0,0,0,0,0,0,> 75 ,0,0,< 50,< 25,< 25,< 25,0,0,0,> 75 ,> 75 ,60.0,< 20,---,> 75 ,< 25,0,0,0,0,0,0,0,> 75 ,0,0,> 75 ,< 75,< 25,0,< 25,0,> 75 ,< 25,< 75,< 25,---,0,2.2,4.5,9,19.5,24,24,27,28.5,29.2,0,0,0,1.2,5.5,15,24,27,28.5,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,18.4,18.9,19.8,22.5,24,24,24,24,24,0.4,0.8,1.5,3.8,5.5,9,14.4,16.2,17.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,---,---,---,---
