Micro Citation,Micro Citation Name,Macro Citation,Macro Citation Name,Social Harm,# Charges (Grand Total),% All Charges (For Any Offense),% Charges by Race (Black),% Charges by Race (White),% Charges by Race (Hispanic),% Charges by Race (Asian),% Charges by Race (Native American),% Charges by Race (Native Hawiian or Pacific Islander),% Charges by Race (Other),% Charges by Race (Unknown),% Charges by Race (Missing Data),% Charges by Gender (Male),% Charges by Gender (Female),% Charges by Gender (Missing Data),% Charges Attempted,% Charges Enhanced (Any),% Charges Enhanced (Armed),% Charges Enhanced (not Armed),% Charges Diverted,% Charges Deferred,% Charges with Conspiracy Charge in Case,% Charges with a Crime of Violence in Case,% Charges with Conviction in Case for Any Charge,% Charges Resulting in Convictions,# Convictions (Grand Total),% All Convictions (For Any Offense),% Convictions by Race (Black),% Convictions by Race (White),% Convictions by Race (Hispanic),% Convictions by Race (Asian),% Convictions by Race (Native American),% Convictions by Race (Native Hawiian or Pacific Islander),% Convictions by Race (Other),% Convictions by Race (Unknown),% Convictions by Race (Missing Data),% Convictions by Gender (Male),% Convictions by Gender (Female),% Convictions by Gender (Missing Data),% Convictions by Guilty Plea,% Convictions Attempted,% Convictions Enhanced (Any),% Convictions Enhanced (Armed),% Convictions Enhanced (not Armed),% Convictions with Conspiracy Charge in Case,% Convictions with a Crime of Violence in Case,% Convictions to Serve Consecutively to Any Other Conviction by Defendant [in conviction group],% Convictions that are Only Conviction of Defendant in Conviction Group,% Convictions with more than one conviction of Defendant with No Consecutive Service in Conviction Group,% Convictions with Time Served Sentence,% Convictions with Life Sentence,(All) Total Months Sentenced to Confinement 0.025 quantile,(All) Total Months Sentenced to Confinement 0.05 quantile,(All) Total Months Sentenced to Confinement 0.1 quantile,(All) Total Months Sentenced to Confinement 0.25 quantile,(All) Total Months Sentenced to Confinement 0.5 quantile,(All) Total Months Sentenced to Confinement 0.75 quantile,(All) Total Months Sentenced to Confinement 0.9 quantile,(All) Total Months Sentenced to Confinement 0.95 quantile,(All) Total Months Sentenced to Confinement 0.975 quantile,(All) Total Months Actually to Serve 0.025 quantile,(All) Total Months Actually to Serve 0.05 quantile,(All) Total Months Actually to Serve 0.1 quantile,(All) Total Months Actually to Serve 0.25 quantile,(All) Total Months Actually to Serve 0.5 quantile,(All) Total Months Actually to Serve 0.75 quantile,(All) Total Months Actually to Serve 0.9 quantile,(All) Total Months Actually to Serve 0.95 quantile,(All) Total Months Actually to Serve 0.975 quantile,(Enhanced/Non-Attempt) Total Months Sentenced to Confinement 0.025 quantile,(Enhanced/Non-Attempt) Total Months Sentenced to Confinement 0.05 quantile,(Enhanced/Non-Attempt) Total Months Sentenced to Confinement 0.1 quantile,(Enhanced/Non-Attempt) Total Months Sentenced to Confinement 0.25 quantile,(Enhanced/Non-Attempt) Total Months Sentenced to Confinement 0.5 quantile,(Enhanced/Non-Attempt) Total Months Sentenced to Confinement 0.75 quantile,(Enhanced/Non-Attempt) Total Months Sentenced to Confinement 0.9 quantile,(Enhanced/Non-Attempt) Total Months Sentenced to Confinement 0.95 quantile,(Enhanced/Non-Attempt) Total Months Sentenced to Confinement 0.975 quantile,(Enhanced/Non-Attempt) Total Months Actually to Serve 0.025 quantile,(Enhanced/Non-Attempt) Total Months Actually to Serve 0.05 quantile,(Enhanced/Non-Attempt) Total Months Actually to Serve 0.1 quantile,(Enhanced/Non-Attempt) Total Months Actually to Serve 0.25 quantile,(Enhanced/Non-Attempt) Total Months Actually to Serve 0.5 quantile,(Enhanced/Non-Attempt) Total Months Actually to Serve 0.75 quantile,(Enhanced/Non-Attempt) Total Months Actually to Serve 0.9 quantile,(Enhanced/Non-Attempt) Total Months Actually to Serve 0.95 quantile,(Enhanced/Non-Attempt) Total Months Actually to Serve 0.975 quantile,(Unenhanced/Non-Attempt) Total Months Sentenced to Confinement 0.025 quantile,(Unenhanced/Non-Attempt) Total Months Sentenced to Confinement 0.05 quantile,(Unenhanced/Non-Attempt) Total Months Sentenced to Confinement 0.1 quantile,(Unenhanced/Non-Attempt) Total Months Sentenced to Confinement 0.25 quantile,(Unenhanced/Non-Attempt) Total Months Sentenced to Confinement 0.5 quantile,(Unenhanced/Non-Attempt) Total Months Sentenced to Confinement 0.75 quantile,(Unenhanced/Non-Attempt) Total Months Sentenced to Confinement 0.9 quantile,(Unenhanced/Non-Attempt) Total Months Sentenced to Confinement 0.95 quantile,(Unenhanced/Non-Attempt) Total Months Sentenced to Confinement 0.975 quantile,(Unenhanced/Non-Attempt) Total Months Actually to Serve 0.025 quantile,(Unenhanced/Non-Attempt) Total Months Actually to Serve 0.05 quantile,(Unenhanced/Non-Attempt) Total Months Actually to Serve 0.1 quantile,(Unenhanced/Non-Attempt) Total Months Actually to Serve 0.25 quantile,(Unenhanced/Non-Attempt) Total Months Actually to Serve 0.5 quantile,(Unenhanced/Non-Attempt) Total Months Actually to Serve 0.75 quantile,(Unenhanced/Non-Attempt) Total Months Actually to Serve 0.9 quantile,(Unenhanced/Non-Attempt) Total Months Actually to Serve 0.95 quantile,(Unenhanced/Non-Attempt) Total Months Actually to Serve 0.975 quantile,(Has Consecutive Sentence in Case) Total Months Sentenced to Confinement 0.025 quantile,(Has Consecutive Sentence in Case) Total Months Sentenced to Confinement 0.05 quantile,(Has Consecutive Sentence in Case) Total Months Sentenced to Confinement 0.1 quantile,(Has Consecutive Sentence in Case) Total Months Sentenced to Confinement 0.25 quantile,(Has Consecutive Sentence in Case) Total Months Sentenced to Confinement 0.5 quantile,(Has Consecutive Sentence in Case) Total Months Sentenced to Confinement 0.75 quantile,(Has Consecutive Sentence in Case) Total Months Sentenced to Confinement 0.9 quantile,(Has Consecutive Sentence in Case) Total Months Sentenced to Confinement 0.95 quantile,(Has Consecutive Sentence in Case) Total Months Sentenced to Confinement 0.975 quantile,(Has Consecutive Sentence in Case) Total Months Actually to Serve 0.025 quantile,(Has Consecutive Sentence in Case) Total Months Actually to Serve 0.05 quantile,(Has Consecutive Sentence in Case) Total Months Actually to Serve 0.1 quantile,(Has Consecutive Sentence in Case) Total Months Actually to Serve 0.25 quantile,(Has Consecutive Sentence in Case) Total Months Actually to Serve 0.5 quantile,(Has Consecutive Sentence in Case) Total Months Actually to Serve 0.75 quantile,(Has Consecutive Sentence in Case) Total Months Actually to Serve 0.9 quantile,(Has Consecutive Sentence in Case) Total Months Actually to Serve 0.95 quantile,(Has Consecutive Sentence in Case) Total Months Actually to Serve 0.975 quantile,(Only Conviction in Case) Total Months Sentenced to Confinement 0.025 quantile,(Only Conviction in Case) Total Months Sentenced to Confinement 0.05 quantile,(Only Conviction in Case) Total Months Sentenced to Confinement 0.1 quantile,(Only Conviction in Case) Total Months Sentenced to Confinement 0.25 quantile,(Only Conviction in Case) Total Months Sentenced to Confinement 0.5 quantile,(Only Conviction in Case) Total Months Sentenced to Confinement 0.75 quantile,(Only Conviction in Case) Total Months Sentenced to Confinement 0.9 quantile,(Only Conviction in Case) Total Months Sentenced to Confinement 0.95 quantile,(Only Conviction in Case) Total Months Sentenced to Confinement 0.975 quantile,(Only Conviction in Case) Total Months Actually to Serve 0.025 quantile,(Only Conviction in Case) Total Months Actually to Serve 0.05 quantile,(Only Conviction in Case) Total Months Actually to Serve 0.1 quantile,(Only Conviction in Case) Total Months Actually to Serve 0.25 quantile,(Only Conviction in Case) Total Months Actually to Serve 0.5 quantile,(Only Conviction in Case) Total Months Actually to Serve 0.75 quantile,(Only Conviction in Case) Total Months Actually to Serve 0.9 quantile,(Only Conviction in Case) Total Months Actually to Serve 0.95 quantile,(Only Conviction in Case) Total Months Actually to Serve 0.975 quantile,(> 1 Conviction and No Consecutive in Case) Total Months Sentenced to Confinement 0.025 quantile,(> 1 Conviction and No Consecutive in Case) Total Months Sentenced to Confinement 0.05 quantile,(> 1 Conviction and No Consecutive in Case) Total Months Sentenced to Confinement 0.1 quantile,(> 1 Conviction and No Consecutive in Case) Total Months Sentenced to Confinement 0.25 quantile,(> 1 Conviction and No Consecutive in Case) Total Months Sentenced to Confinement 0.5 quantile,(> 1 Conviction and No Consecutive in Case) Total Months Sentenced to Confinement 0.75 quantile,(> 1 Conviction and No Consecutive in Case) Total Months Sentenced to Confinement 0.9 quantile,(> 1 Conviction and No Consecutive in Case) Total Months Sentenced to Confinement 0.95 quantile,(> 1 Conviction and No Consecutive in Case) Total Months Sentenced to Confinement 0.975 quantile,(> 1 Conviction and No Consecutive in Case) Total Months Actually to Serve 0.025 quantile,(> 1 Conviction and No Consecutive in Case) Total Months Actually to Serve 0.05 quantile,(> 1 Conviction and No Consecutive in Case) Total Months Actually to Serve 0.1 quantile,(> 1 Conviction and No Consecutive in Case) Total Months Actually to Serve 0.25 quantile,(> 1 Conviction and No Consecutive in Case) Total Months Actually to Serve 0.5 quantile,(> 1 Conviction and No Consecutive in Case) Total Months Actually to Serve 0.75 quantile,(> 1 Conviction and No Consecutive in Case) Total Months Actually to Serve 0.9 quantile,(> 1 Conviction and No Consecutive in Case) Total Months Actually to Serve 0.95 quantile,(> 1 Conviction and No Consecutive in Case) Total Months Actually to Serve 0.975 quantile,% Time to Serve for All Offenses,% Time Imposed for All Offenses,% Time to Serve Modulated to Account for Concurrent Sentences,% Time Imposed Modulated to Account for Concurrent Sentences
48DC904.01(a)(2)(B),Marijuana Distribution (Misdemeanor),48DC904.01(a)(2)(B)-Y,Marijuana Distribution (Misdemeanor),DRUG,137,0.80%,0.96350365,0.2,None,None,None,None,None,< 25%,None,94.20%,< 25%,None,< 25%,None,None,None,< 25%,< 25%,None,< 25%,39.40%,26.30%,36,0.70%,1,None,None,None,None,None,None,None,None,97.20%,< 25%,None,100.00%,< 25%,None,None,None,None,< 25%,< 25%,72.20%,< 25%,< 25%,None,0.3,0.4,0.6,1,1,2,3.3,6,6,0,0,0,0,0,0,1,1.4,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.4,0.6,1,1,2,3.6,6,6,0,0,0,0,0,0,1.1,1.4,1.7,1,1,1,1.1,1.2,1.4,1.4,1.5,1.5,1,1,1,1.1,1.2,1.4,1.4,1.5,1.5,0,0,0,0.5,1,1.8,2,2.8,4.1,0,0,0,0,0,0,0.8,1.2,1.6,0,0.1,0.1,0.8,1.5,3.8,6,6,6,0,0,0,0,0,0,0,0,0,0.00%,0.10%,0.00%,0.00%
22DC1341,Unlawful Entry of a Motor Vehicle,22DC1341,Unlawful Entry of a Motor Vehicle,PROPERTY,129,0.80%,0.875968992,0.2,None,None,None,None,None,< 25%,None,89.90%,< 25%,None,None,None,None,None,< 25%,< 25%,None,None,39.50%,26.40%,34,0.70%,0.941,0.2,None,None,None,None,None,None,None,85.30%,< 25%,None,97.10%,None,None,None,None,None,None,< 25%,< 50%,< 75%,< 25%,None,0,0.2,0.3,0.5,1,1.5,2,2.1,2.4,0,0,0,0,0,0.7,1,1.5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.3,0.5,1,1.5,2,2.1,2.4,0,0,0,0,0,0.7,1,1.5,2,0.5,0.5,0.6,0.6,0.8,0.9,1,1,1,0.5,0.5,0.6,0.6,0.8,0.9,1,1,1,0,0,0.1,0.3,1,1.5,2.1,2.5,2.7,0,0,0,0,0,0.3,1,1.5,1.8,0,0,0,0.4,1,1.4,1.5,1.7,1.9,0,0,0,0,0,0.4,1,1.1,1.6,0.00%,0.10%,0.00%,0.00%
07DC2506.01(b),Unlawful Possession of a Large Capacity Ammunition Feeding Device,7DC2506.01(b),Unlawful Possession of a Large Capacity Ammunition Feeding Device,WEAPON,310,1.90%,0.890322581,0.071,None,None,None,None,None,< 25%,< 25%,98.40%,< 25%,< 25%,< 25%,< 25%,None,< 25%,None,None,< 25%,20.00%,68.70%,11.00%,34,0.70%,0.853,0.2,None,None,None,None,None,None,< 25%,91.20%,< 25%,< 25%,61.80%,< 25%,None,None,None,< 25%,< 25%,< 25%,< 25%,73.50%,None,None,0,0,1,2.2,6,8.5,12,12.1,12.5,0,0,0,0,0,0,4.2,8.1,12.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,6,9,12,12.1,12.6,0,0,0,0,0,0,5.4,8.7,12.4,6.3,6.6,7.2,9,12,13,13.6,13.8,13.9,6.3,6.6,7.2,9,12,13,13.6,13.8,13.9,0.2,0.4,0.8,1.6,7,12,12.1,12.1,12.1,0,0,0,0,0,0,0,0.1,0.1,0,0.2,1,3,6,6,9,11.4,12,0,0,0,0,0,0,0,0,2.4,0.10%,0.40%,0.10%,0.10%
48DC904.01(a)(2)(B),Marijuana Possession with Intent to Distribute (Misdemeanor),48DC904.01(a)(2)(B)-X,Marijuana Possession with Intent to Distribute (Misdemeanor),DRUG,146,0.90%,0.897260274,0.2,None,0.2,None,None,None,< 25%,None,88.40%,< 25%,None,< 25%,None,None,None,< 25%,< 25%,None,< 25%,36.30%,22.60%,33,0.60%,0.848,0.2,None,0.2,None,None,None,< 25%,None,93.90%,< 25%,None,90.90%,< 25%,None,None,None,None,< 25%,< 25%,66.70%,< 50%,< 25%,None,0,0.1,0.2,0.6,1,1.6,4,5.1,6,0,0,0,0,0,0,0.1,1,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.5,1,1.5,3.2,5.2,6,0,0,0,0,0,0,0.2,1,1.2,1,1,1,1.1,1.2,1.4,1.4,1.5,1.5,1,1,1,1.1,1.2,1.4,1.4,1.5,1.5,0,0,0,0.3,1,1,2,5.8,6,0,0,0,0,0,0,0,0,0.5,0,0.1,0.1,1,1,3,4,4,4,0,0,0,0,0,0,0,0,0,0.00%,0.10%,0.00%,0.00%
22DC4504(b),Possession of Firearm During Crime of Violence or Dangerous Crime,22DC4504(b),Possession of Firearm During Crime of Violence or Dangerous Crime,WEAPON,351,2.10%,0.951566952,0.2,None,0.2,None,None,None,< 25%,< 25%,98.60%,< 25%,None,None,6.60%,< 25%,6.30%,None,None,8.00%,98.30%,79.50%,9.10%,32,0.60%,0.875,0.2,None,0.2,None,None,None,None,None,96.90%,< 25%,None,< 25%,None,< 25%,None,< 25%,< 25%,93.80%,78.10%,< 25%,< 25%,None,None,0,33,60,60,60,75,96,96,98.7,0,33,60,60,60,72,96,96,98.7,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,0,21,60,60,60,87,96,96,99.9,0,21,60,60,60,78,96,96,99.9,60,60,60,60,60,96,96,96,100.8,60,60,60,60,60,96,96,96,100.8,1.5,3,6,15,30,45,54,57,58.5,1.5,3,6,15,30,45,54,57,58.5,6,12,24,60,60,60,60,60,60,6,12,24,60,60,60,60,60,60,6.00%,4.00%,5.80%,5.80%
22DC3232(c)(2),Receiving Stolen Property (Under $1000),22DC3232,Receiving Stolen Property,PROPERTY,142,0.90%,0.866197183,0.2,None,0.2,0.2,None,None,None,None,84.50%,15.50%,None,< 25%,< 25%,None,< 25%,< 25%,< 25%,None,< 25%,49.30%,21.80%,31,0.60%,0.935,0.2,None,None,None,None,None,None,None,87.10%,< 25%,None,90.30%,< 25%,None,None,None,None,None,< 25%,< 50%,< 50%,< 25%,None,1,1,1,1.5,2.7,3,6,6,6,0,0,0,0,0,0,0.4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1.5,2.3,3,6,6,6,0,0,0,0,0,0,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.4,1,1.5,2.3,3,3.9,5,0,0,0,0,0,0,0.6,1,1,0,0,0.6,1.5,3,3.5,6,6,6,0,0,0,0,0,0,0,0,0,0.00%,0.10%,0.00%,0.00%
22DC2103,Second Degree Murder,22DC2103,Second Degree Murder,PERSON,36,0.20%,0.972222222,None,None,None,None,None,None,None,< 25%,100.00%,None,None,< 25%,83.30%,75.00%,< 25%,None,None,None,100.00%,83.30%,83.30%,30,0.60%,0.967,None,None,None,None,None,None,None,< 25%,100.00%,None,None,93.30%,< 25%,83.30%,73.30%,< 25%,None,100.00%,< 25%,66.70%,< 25%,None,None,0,0,0,145.5,204,240,258.6,277.2,296.2,0,0,0,145.5,195,240,258.6,277.2,296.2,0,0,0,180,216,240,261.6,283.2,300,0,0,0,180,204,240,261.6,283.2,300,0,0,0,0,90,195,222,231,235.5,0,0,0,0,90,195,222,231,235.5,169.2,170.4,172.8,180,180,180,216,228,234,169.2,170.4,172.8,180,180,180,216,228,234,0,0,0,169.5,222,243,258.6,266.7,292.3,0,0,0,169.5,210,240,258.6,266.7,292.3,0,0,0,0,12,228,264,276,282,0,0,0,0,0,228,264,276,282,14.20%,9.50%,14.70%,14.70%
22DC404.01(a)(1),Aggravated Assault (Causes Serious Bodily Injury),22DC404.01,Aggravated Assault,PERSON,59,0.40%,0.93220339,0.2,None,None,None,None,None,None,None,93.20%,< 25%,None,< 25%,64.40%,61.00%,< 25%,None,< 25%,< 25%,100.00%,79.70%,50.80%,30,0.60%,0.933,0.2,None,None,None,None,None,None,None,90.00%,< 25%,None,80.00%,None,< 75%,< 75%,< 25%,< 25%,100.00%,< 50%,< 50%,< 25%,None,None,0,0,21.6,42,69,96,121.2,132,134.2,0,0,0,36,69,94.5,121.2,132,134.2,19.2,38.4,48,72,96,120,132,133.6,136.8,0,0,28.8,72,90,120,132,133.6,136.8,0,0,4.8,30,42,54,64.8,68.4,70.2,0,0,4.8,30,36,48,64.8,68.4,70.2,42,42,42.6,61.5,96,120,130.8,132,132,42,42,42.6,61.5,84,120,130.8,132,132,0,0,2.4,33,63,75,105.6,122.4,131.2,0,0,2.4,33,60,75,105.6,122.4,131.2,3.8,7.5,15,31.5,42,57,75,82.5,86.2,0,0,0,7.5,33,54,75,82.5,86.2,5.50%,3.80%,5.30%,5.30%
50DC2201.05b(b)(1),Failure to Stop or Fleeing Officer in a Motor Vehicle (Misdemeanor),50DC2201.05b,Failure to Stop or Fleeing Officer in a Motor Vehicle,MOTOR VEHICLE,75,0.50%,0.88,0.2,None,None,None,None,None,< 25%,None,88.00%,< 25%,None,None,None,None,None,< 25%,< 25%,None,< 25%,49.30%,33.30%,25,0.50%,0.92,0.2,None,None,None,None,None,< 25%,None,96.00%,< 25%,None,At least 75%,None,None,None,None,None,None,None,< 75%,< 50%,< 25%,None,0,0,0.2,1,1.8,3,4,4.1,5,0,0,0,0,0,0,0.4,1.2,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,1,1.8,3,4,4.1,5,0,0,0,0,0,0,0.4,1.2,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,4,4.8,5.4,0,0,0,0,0,0,0,1.6,2.8,0,0,0,0.1,1,1.5,2,2,2,0,0,0,0,0,0,0.3,0.6,0.8,0.00%,0.10%,0.00%,0.00%
22DC3223(d)(2),Credit Card Fraud (Misdemeanor),22DC3223(d),Credit Card Fraud,PROPERTY,82,0.50%,0.890243902,0.2,None,None,0.2,None,None,None,None,74.40%,25.60%,None,< 25%,None,None,None,< 25%,< 25%,None,< 25%,46.30%,28.00%,23,0.40%,1,None,None,None,None,None,None,None,None,100.00%,None,None,87.00%,None,None,None,None,None,None,None,< 50%,< 75%,None,None,0.1,0.1,0.5,1,2,3,5.6,6,6,0,0,0,0,0,1,3,5.7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.5,1,2,3,5.6,6,6,0,0,0,0,0,1,3,5.7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.8,3,4.7,6,6,6,0,0,0,0,0.1,3,6,6,6,0.7,0.7,0.7,1,1.5,3,3,3.4,3.7,0,0,0,0,0,1,1,1,1,0.10%,0.10%,0.10%,0.10%
22DC4014,Failure to Register As Sex Offender,22DC4014,Failure to Register As Sex Offender,GOVERNMENT,32,0.20%,1,None,None,None,None,None,None,None,None,100.00%,None,None,None,None,None,None,None,None,None,None,81.30%,68.80%,22,0.40%,1,None,None,None,None,None,None,None,None,100.00%,None,None,95.50%,None,None,None,None,None,None,None,100.00%,None,None,None,0.1,0.2,0.4,1,1,2.8,6.9,11.7,12,0,0,0,0,0,0,0.3,1,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.2,0.4,1,1,2.8,6.9,11.7,12,0,0,0,0,0,0,0.3,1,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.2,0.4,1,1,2.8,6.9,11.7,12,0,0,0,0,0,0,0.3,1,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,0.10%,0.00%,0.00%
25DC1001(a),Possession of an Open Container of Alcohol,25DC1001(a),Possession of an Open Container of Alcohol,PUBLIC ORDER,82,0.50%,0.829268293,0.2,None,None,None,None,None,< 25%,None,91.50%,< 25%,None,None,None,None,None,< 25%,< 25%,None,None,39.00%,24.40%,20,0.40%,0.75,0.5,None,None,None,None,None,None,None,At least 75%,< 25%,None,At least 75%,None,None,None,None,None,None,< 25%,< 50%,< 50%,< 50%,None,0,0,0,0.1,0.3,1,1,1.4,1.7,0,0,0,0,0,0.3,0.5,1.2,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.3,1,1,1.4,1.7,0,0,0,0,0,0.3,0.5,1.2,1.6,0.2,0.2,0.2,0.3,0.3,0.8,1.5,1.7,1.9,0.2,0.2,0.2,0.3,0.3,0.8,1.5,1.7,1.9,0,0,0,0,0,0,0.3,0.6,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.8,1,1,1,0,0,0,0,0,0,0.2,0.3,0.4,0.00%,0.00%,0.00%,0.00%
22DC3009,Second Degree Child Sexual Abuse,22DC3009,Second Degree Child Sexual Abuse,PERSON,38,0.20%,< 50%,0.4,0.2,None,None,None,None,None,< 25%,97.40%,None,< 25%,< 25%,55.30%,None,55.30%,None,None,None,100.00%,71.10%,52.60%,20,0.40%,0.75,0.75,None,None,None,None,None,None,None,100.00%,None,None,< 75%,< 50%,< 50%,None,< 50%,None,100.00%,< 75%,< 50%,< 50%,None,None,11.7,17.4,18,24,42,48,90,90,90,0,0,0,0,27,43.5,48,48,48,18.4,18.7,19.4,41,48,90,90,90,90,0,0,0,0,19,48,48,48,48,31.8,33.6,37.2,42,42,48,52.8,56.4,58.2,30,30,30,36,42,45,48,48,48,18,18,18,25.5,45,48,49.2,54.6,57.3,18,18,18,22.5,42,48,48,48,48,24,24,24,24,24,30,37.2,39.6,40.8,0,0,0,0,24,30,37.2,39.6,40.8,10.2,14.4,22.8,48,90,90,90,90,90,0,0,0,0,0,0,28.8,38.4,43.2,1.40%,1.60%,1.50%,1.50%
22DC4504(a)(1)-Y-3,Carrying Dangerous Weapon (Pistol) (Outside home or business),22DC4504(a),Carrying Dangerous Weapon,WEAPON,31,0.20%,0.935483871,None,None,None,None,None,None,< 25%,None,93.50%,< 25%,None,None,< 25%,None,< 25%,None,None,None,< 50%,80.60%,64.50%,20,0.40%,0.75,None,None,None,None,None,None,< 25%,None,At least 75%,< 25%,None,100.00%,None,< 25%,None,< 25%,None,< 50%,< 25%,< 75%,< 50%,None,None,0,0,5.4,6,11,12.5,20.4,24,24,0,0,0,0,0,0,6,6.3,9.1,9,9,9,9,9,9,9,9,9,1,1,1,1,1,1,1,1,1,0,0,4.8,6,12,13,20.8,24,24,0,0,0,0,0,0,6,6.6,9.3,10,10,10,10,10,10,10,10,10,6,6,6,6,6,6,6,6,6,2,3.9,6,6,9,12,16.8,20.1,22,0,0,0,0,0,0,0,0.3,0.7,1.2,2.4,4.8,12,12,20,22.4,23.2,23.6,0,0,0,0,0,6,9.6,10.8,11.4,0.10%,0.40%,0.00%,0.00%
22DC4503-X,Unlawful Possession of a Firearm,22DC4503,Unlawful Possession of a Firearm,WEAPON,< 20,---,At least 75%,0.4,None,None,None,None,None,None,None,At least 75%,< 50%,None,< 75%,None,None,None,None,None,None,None,At least 75%,100.00%,< 20,---,0.75,0.5,None,None,None,None,None,None,None,At least 75%,< 50%,None,At least 75%,< 75%,None,None,None,None,None,None,None,At least 75%,---,None,4.1,4.2,4.4,5,6,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.6,1.2,3,5,6,6,6,6,0,0,0,0,0,0,0,0,0,---,---,---,---
22DC4503-Z,Unlawful Possession of a Firearm,22DC4503,Unlawful Possession of a Firearm,WEAPON,< 20,---,At least 75%,None,None,None,None,None,None,None,None,At least 75%,None,None,None,None,None,None,None,None,None,None,At least 75%,100.00%,< 20,---,0.75,None,None,None,None,None,None,None,None,At least 75%,None,None,At least 75%,None,None,None,None,None,None,None,At least 75%,None,---,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,---,---,---,---
22DC4504(a)(1),Carrying Dangerous Weapon Without A License (Outside home or business),22DC4504(a),Carrying Dangerous Weapon,WEAPON,< 20,---,At least 75%,None,None,None,None,None,None,< 25%,None,At least 75%,None,None,< 25%,< 25%,None,< 25%,None,None,None,At least 75%,At least 75%,28.60%,< 20,---,0.75,None,None,None,None,None,None,None,None,At least 75%,None,None,At least 75%,< 50%,< 50%,None,< 50%,None,At least 75%,< 75%,< 50%,< 50%,---,None,24,24,24,24,24,26,27.2,27.6,27.8,10.2,10.3,10.6,11.5,13,18.5,21.8,22.9,23.4,24,24,24,24,24,24,24,24,24,13,13,13,13,13,13,13,13,13,24.1,24.2,24.4,25,26,27,27.6,27.8,27.9,10.4,10.7,11.4,13.5,17,20.5,22.6,23.3,23.6,24,24,24,24,24,24,24,24,24,13.3,13.6,14.1,15.8,18.5,21.2,22.9,23.4,23.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,28,28,28,28,28,28,28,28,10,10,10,10,10,10,10,10,10,---,---,---,---
22DC4503(b)(1),Unlawful Possession of a Firearm (Prior Crime of Violence),22DC4503,Unlawful Possession of a Firearm,WEAPON,48,0.30%,0.958333333,0.2,None,None,None,None,None,None,< 25%,97.90%,< 25%,None,None,< 25%,None,< 25%,None,None,None,47.90%,52.10%,33.30%,< 20,0.30%,0.75,None,None,None,None,None,None,None,None,At least 75%,< 25%,None,< 75%,None,< 25%,None,< 25%,None,At least 75%,< 50%,< 50%,< 75%,None,None,0,0,18,36,36,43.5,58,60,60,0,0,0,27,36,37.5,52,57,58.5,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,0,0,14.4,36,36,45,58.4,60,60,0,0,0,18,36,39,52.8,57.2,58.6,36,36,36,36,39,43.5,46.2,47.1,47.6,36,36,36,36,39,43.5,46.2,47.1,47.6,2.7,5.4,10.8,27,46,57,58.8,59.4,59.7,0,0,0,0,18,41,50,53,54.5,6.3,12.6,25.2,36,36,36,43.2,51.6,55.8,0,0,0,27,36,36,43.2,51.6,55.8,1.40%,1.10%,1.10%,1.10%
