Micro Citation,Micro Citation Name,Macro Citation,Macro Citation Name,Social Harm,# Charges (Grand Total),% All Charges (For Any Offense),% Charges by Race (Black),% Charges by Race (White),% Charges by Race (Hispanic),% Charges by Race (Asian),% Charges by Race (Native American),% Charges by Race (Native Hawiian or Pacific Islander),% Charges by Race (Other),% Charges by Race (Unknown),% Charges by Race (Missing Data),% Charges by Gender (Male),% Charges by Gender (Female),% Charges by Gender (Missing Data),% Charges Attempted,% Charges Enhanced (Any),% Charges Enhanced (Armed),% Charges Enhanced (not Armed),% Charges Diverted,% Charges Deferred,% Charges with Conspiracy Charge in Case,% Charges with a Crime of Violence in Case,% Charges with Conviction in Case for Any Charge,% Charges Resulting in Convictions,# Convictions (Grand Total),% All Convictions (For Any Offense),% Convictions by Race (Black),% Convictions by Race (White),% Convictions by Race (Hispanic),% Convictions by Race (Asian),% Convictions by Race (Native American),% Convictions by Race (Native Hawiian or Pacific Islander),% Convictions by Race (Other),% Convictions by Race (Unknown),% Convictions by Race (Missing Data),% Convictions by Gender (Male),% Convictions by Gender (Female),% Convictions by Gender (Missing Data),% Convictions by Guilty Plea,% Convictions Attempted,% Convictions Enhanced (Any),% Convictions Enhanced (Armed),% Convictions Enhanced (not Armed),% Convictions with Conspiracy Charge in Case,% Convictions with a Crime of Violence in Case,% Convictions to Serve Consecutively to Any Other Conviction by Defendant [in conviction group],% Convictions that are Only Conviction of Defendant in Conviction Group,% Convictions with more than one conviction of Defendant with No Consecutive Service in Conviction Group,% Convictions with Time Served Sentence,% Convictions with Life Sentence,(All) Total Months Sentenced to Confinement 0.025 quantile,(All) Total Months Sentenced to Confinement 0.05 quantile,(All) Total Months Sentenced to Confinement 0.1 quantile,(All) Total Months Sentenced to Confinement 0.25 quantile,(All) Total Months Sentenced to Confinement 0.5 quantile,(All) Total Months Sentenced to Confinement 0.75 quantile,(All) Total Months Sentenced to Confinement 0.9 quantile,(All) Total Months Sentenced to Confinement 0.95 quantile,(All) Total Months Sentenced to Confinement 0.975 quantile,(All) Total Months Actually to Serve 0.025 quantile,(All) Total Months Actually to Serve 0.05 quantile,(All) Total Months Actually to Serve 0.1 quantile,(All) Total Months Actually to Serve 0.25 quantile,(All) Total Months Actually to Serve 0.5 quantile,(All) Total Months Actually to Serve 0.75 quantile,(All) Total Months Actually to Serve 0.9 quantile,(All) Total Months Actually to Serve 0.95 quantile,(All) Total Months Actually to Serve 0.975 quantile,(Enhanced/Non-Attempt) Total Months Sentenced to Confinement 0.025 quantile,(Enhanced/Non-Attempt) Total Months Sentenced to Confinement 0.05 quantile,(Enhanced/Non-Attempt) Total Months Sentenced to Confinement 0.1 quantile,(Enhanced/Non-Attempt) Total Months Sentenced to Confinement 0.25 quantile,(Enhanced/Non-Attempt) Total Months Sentenced to Confinement 0.5 quantile,(Enhanced/Non-Attempt) Total Months Sentenced to Confinement 0.75 quantile,(Enhanced/Non-Attempt) Total Months Sentenced to Confinement 0.9 quantile,(Enhanced/Non-Attempt) Total Months Sentenced to Confinement 0.95 quantile,(Enhanced/Non-Attempt) Total Months Sentenced to Confinement 0.975 quantile,(Enhanced/Non-Attempt) Total Months Actually to Serve 0.025 quantile,(Enhanced/Non-Attempt) Total Months Actually to Serve 0.05 quantile,(Enhanced/Non-Attempt) Total Months Actually to Serve 0.1 quantile,(Enhanced/Non-Attempt) Total Months Actually to Serve 0.25 quantile,(Enhanced/Non-Attempt) Total Months Actually to Serve 0.5 quantile,(Enhanced/Non-Attempt) Total Months Actually to Serve 0.75 quantile,(Enhanced/Non-Attempt) Total Months Actually to Serve 0.9 quantile,(Enhanced/Non-Attempt) Total Months Actually to Serve 0.95 quantile,(Enhanced/Non-Attempt) Total Months Actually to Serve 0.975 quantile,(Unenhanced/Non-Attempt) Total Months Sentenced to Confinement 0.025 quantile,(Unenhanced/Non-Attempt) Total Months Sentenced to Confinement 0.05 quantile,(Unenhanced/Non-Attempt) Total Months Sentenced to Confinement 0.1 quantile,(Unenhanced/Non-Attempt) Total Months Sentenced to Confinement 0.25 quantile,(Unenhanced/Non-Attempt) Total Months Sentenced to Confinement 0.5 quantile,(Unenhanced/Non-Attempt) Total Months Sentenced to Confinement 0.75 quantile,(Unenhanced/Non-Attempt) Total Months Sentenced to Confinement 0.9 quantile,(Unenhanced/Non-Attempt) Total Months Sentenced to Confinement 0.95 quantile,(Unenhanced/Non-Attempt) Total Months Sentenced to Confinement 0.975 quantile,(Unenhanced/Non-Attempt) Total Months Actually to Serve 0.025 quantile,(Unenhanced/Non-Attempt) Total Months Actually to Serve 0.05 quantile,(Unenhanced/Non-Attempt) Total Months Actually to Serve 0.1 quantile,(Unenhanced/Non-Attempt) Total Months Actually to Serve 0.25 quantile,(Unenhanced/Non-Attempt) Total Months Actually to Serve 0.5 quantile,(Unenhanced/Non-Attempt) Total Months Actually to Serve 0.75 quantile,(Unenhanced/Non-Attempt) Total Months Actually to Serve 0.9 quantile,(Unenhanced/Non-Attempt) Total Months Actually to Serve 0.95 quantile,(Unenhanced/Non-Attempt) Total Months Actually to Serve 0.975 quantile,(Has Consecutive Sentence in Case) Total Months Sentenced to Confinement 0.025 quantile,(Has Consecutive Sentence in Case) Total Months Sentenced to Confinement 0.05 quantile,(Has Consecutive Sentence in Case) Total Months Sentenced to Confinement 0.1 quantile,(Has Consecutive Sentence in Case) Total Months Sentenced to Confinement 0.25 quantile,(Has Consecutive Sentence in Case) Total Months Sentenced to Confinement 0.5 quantile,(Has Consecutive Sentence in Case) Total Months Sentenced to Confinement 0.75 quantile,(Has Consecutive Sentence in Case) Total Months Sentenced to Confinement 0.9 quantile,(Has Consecutive Sentence in Case) Total Months Sentenced to Confinement 0.95 quantile,(Has Consecutive Sentence in Case) Total Months Sentenced to Confinement 0.975 quantile,(Has Consecutive Sentence in Case) Total Months Actually to Serve 0.025 quantile,(Has Consecutive Sentence in Case) Total Months Actually to Serve 0.05 quantile,(Has Consecutive Sentence in Case) Total Months Actually to Serve 0.1 quantile,(Has Consecutive Sentence in Case) Total Months Actually to Serve 0.25 quantile,(Has Consecutive Sentence in Case) Total Months Actually to Serve 0.5 quantile,(Has Consecutive Sentence in Case) Total Months Actually to Serve 0.75 quantile,(Has Consecutive Sentence in Case) Total Months Actually to Serve 0.9 quantile,(Has Consecutive Sentence in Case) Total Months Actually to Serve 0.95 quantile,(Has Consecutive Sentence in Case) Total Months Actually to Serve 0.975 quantile,(Only Conviction in Case) Total Months Sentenced to Confinement 0.025 quantile,(Only Conviction in Case) Total Months Sentenced to Confinement 0.05 quantile,(Only Conviction in Case) Total Months Sentenced to Confinement 0.1 quantile,(Only Conviction in Case) Total Months Sentenced to Confinement 0.25 quantile,(Only Conviction in Case) Total Months Sentenced to Confinement 0.5 quantile,(Only Conviction in Case) Total Months Sentenced to Confinement 0.75 quantile,(Only Conviction in Case) Total Months Sentenced to Confinement 0.9 quantile,(Only Conviction in Case) Total Months Sentenced to Confinement 0.95 quantile,(Only Conviction in Case) Total Months Sentenced to Confinement 0.975 quantile,(Only Conviction in Case) Total Months Actually to Serve 0.025 quantile,(Only Conviction in Case) Total Months Actually to Serve 0.05 quantile,(Only Conviction in Case) Total Months Actually to Serve 0.1 quantile,(Only Conviction in Case) Total Months Actually to Serve 0.25 quantile,(Only Conviction in Case) Total Months Actually to Serve 0.5 quantile,(Only Conviction in Case) Total Months Actually to Serve 0.75 quantile,(Only Conviction in Case) Total Months Actually to Serve 0.9 quantile,(Only Conviction in Case) Total Months Actually to Serve 0.95 quantile,(Only Conviction in Case) Total Months Actually to Serve 0.975 quantile,(> 1 Conviction and No Consecutive in Case) Total Months Sentenced to Confinement 0.025 quantile,(> 1 Conviction and No Consecutive in Case) Total Months Sentenced to Confinement 0.05 quantile,(> 1 Conviction and No Consecutive in Case) Total Months Sentenced to Confinement 0.1 quantile,(> 1 Conviction and No Consecutive in Case) Total Months Sentenced to Confinement 0.25 quantile,(> 1 Conviction and No Consecutive in Case) Total Months Sentenced to Confinement 0.5 quantile,(> 1 Conviction and No Consecutive in Case) Total Months Sentenced to Confinement 0.75 quantile,(> 1 Conviction and No Consecutive in Case) Total Months Sentenced to Confinement 0.9 quantile,(> 1 Conviction and No Consecutive in Case) Total Months Sentenced to Confinement 0.95 quantile,(> 1 Conviction and No Consecutive in Case) Total Months Sentenced to Confinement 0.975 quantile,(> 1 Conviction and No Consecutive in Case) Total Months Actually to Serve 0.025 quantile,(> 1 Conviction and No Consecutive in Case) Total Months Actually to Serve 0.05 quantile,(> 1 Conviction and No Consecutive in Case) Total Months Actually to Serve 0.1 quantile,(> 1 Conviction and No Consecutive in Case) Total Months Actually to Serve 0.25 quantile,(> 1 Conviction and No Consecutive in Case) Total Months Actually to Serve 0.5 quantile,(> 1 Conviction and No Consecutive in Case) Total Months Actually to Serve 0.75 quantile,(> 1 Conviction and No Consecutive in Case) Total Months Actually to Serve 0.9 quantile,(> 1 Conviction and No Consecutive in Case) Total Months Actually to Serve 0.95 quantile,(> 1 Conviction and No Consecutive in Case) Total Months Actually to Serve 0.975 quantile,% Time to Serve for All Offenses,% Time Imposed for All Offenses,% Time to Serve Modulated to Account for Concurrent Sentences,% Time Imposed Modulated to Account for Concurrent Sentences
48DC904.01(a)(2)(B),Marijuana Distribution (Misdemeanor),48DC904.01(a)(2)(B)-Y,Marijuana Distribution (Misdemeanor),DRUG,80,0.30%,0.963,0.2,None,None,None,None,None,< 25%,None,88.80%,< 25%,None,26.30%,None,None,None,< 25%,None,None,None,71.30%,68.80%,55,0.50%,0.964,0.2,None,None,None,None,None,< 25%,None,83.60%,< 25%,None,94.50%,38.20%,None,None,None,None,None,< 25%,87.30%,< 25%,None,None,0,0,0.5,3,4,6,6,6,6,0,0,0,0,0,1.2,4,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,3,3.5,6,6,6,6,0,0,0,0,0.4,3,4,6,6,0.7,0.8,0.9,1.2,1.8,2.4,2.8,2.9,2.9,0.7,0.8,0.9,1.2,1.8,2.4,2.8,2.9,2.9,0,0,0.3,3,4,6,6,6,6,0,0,0,0,0,1,3.3,5.3,6,4.2,4.4,4.8,6,6,6,6,6,6,0,0,0,0,0,4,5.2,5.6,5.8,0.10%,0.20%,0.10%,0.10%
22DC4514,Possession of a Prohibited Weapon,22DC4514,Possession of a Prohibited Weapon,WEAPON,140,0.50%,0.793,0.2,0.2,None,None,None,None,< 25%,< 25%,83.60%,15.70%,< 25%,34.30%,None,None,None,< 25%,None,None,17.10%,60.00%,39.30%,55,0.50%,0.818,0.2,0.2,None,None,None,None,< 25%,< 25%,83.60%,< 25%,None,81.80%,43.60%,None,None,None,None,< 50%,< 25%,< 25%,61.80%,< 25%,None,0.2,0.8,1,3,6,6,12,12,12,0,0,0,0,1,6,12,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,2,3,3,6,12,12,12,12,0,0,0,0,3,12,12,12,12,1,1,1.2,3,6,12,12,12,12,0.4,0.5,0.7,1,6,12,12,12,12,0.2,0.4,0.7,2.5,3.2,6,6,6,6,0,0,0,0,0,0.8,3.1,3.2,3.3,0,0,0.7,3,6,6,12,12,12,0,0,0,0,0,5.3,12,12,12,0.20%,0.20%,0.20%,0.20%
22DC404.01(a)(1),Aggravated Assault (Causes Serious Bodily Injury),22DC404.01,Aggravated Assault,PERSON,110,0.40%,0.855,0.2,None,None,None,None,None,None,< 25%,90.90%,< 25%,< 25%,< 25%,56.40%,55.50%,< 25%,None,None,< 25%,100.00%,60.90%,47.30%,52,0.50%,0.865,0.2,None,None,None,None,None,None,< 25%,92.30%,< 25%,< 25%,65.40%,< 25%,59.60%,59.60%,None,< 25%,100.00%,44.20%,38.50%,< 25%,None,None,14,14.6,18.6,36,61,96,119,132,140.7,0.3,3.8,14.1,36,61,96,119,132,140.7,48,48,60,72,90,108,132,138,153,48,48,60,72,90,108,132,138,153,8.3,15.5,18,24,33,47.5,60.6,62.6,64.3,0,0,0.8,19.5,33,47.5,60.6,62.6,64.3,10.4,18.6,26.4,41,62,81,108,118.8,125.4,3.8,7.8,26.4,41,62,81,108,118.8,125.4,14.5,15,17.7,28.5,51,82.5,96.4,101,110.5,0,0,12.6,27,51,82.5,96.4,101,110.5,16,18,22,60,108,132,151.2,165.6,172.8,16,18,22,60,108,132,151.2,165.6,172.8,3.90%,2.80%,4.20%,4.20%
25DC1001(a),Possession of an Open Container of Alcohol,25DC1001(a),Possession of an Open Container of Alcohol,PUBLIC ORDER,429,1.60%,0.895,0.061,0.2,None,None,None,None,< 25%,< 25%,90.70%,7.90%,< 25%,< 25%,None,None,None,10.70%,None,None,5.40%,55.90%,11.90%,51,0.50%,0.902,0.2,None,None,None,None,None,< 25%,< 25%,96.10%,< 25%,None,62.70%,None,None,None,None,None,None,< 25%,< 25%,70.60%,< 25%,None,0,0,0,0,0.5,1,3,3.3,10.2,0,0,0,0,0,0,0.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,3,3.3,10.2,0,0,0,0,0,0,0.5,1,1,0,0,0.1,0.2,0.3,0.5,0.8,0.9,1,0,0,0.1,0.2,0.3,0.5,0.8,0.9,1,0,0,0,0,0,0.9,1.2,2.1,2.6,0,0,0,0,0,0,0.5,0.8,0.9,0,0,0,0,0.2,1,3,3.8,16.5,0,0,0,0,0,0,0,0.2,0.5,0.00%,0.10%,0.00%,0.00%
50DC2201.05b(b),Failure to Stop or Fleeing Officer in a Motor Vehicle,50DC2201.05b,Failure to Stop or Fleeing Officer in a Motor Vehicle,MOTOR VEHICLE,104,0.40%,0.942,0.2,None,None,None,None,None,None,< 25%,95.20%,< 25%,< 25%,None,None,None,None,None,None,< 25%,26.90%,70.20%,42.30%,44,0.40%,0.932,0.2,None,None,None,None,None,None,< 25%,97.70%,< 25%,None,84.10%,None,None,None,None,< 25%,< 50%,< 50%,< 50%,< 50%,None,None,1.2,3.3,6,10.8,15,21,28,36,36,0,0,0,0,6,13.2,18,24,35.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,3.3,6,10.8,15,21,28,36,36,0,0,0,0,6,13.2,18,24,35.1,6,6,8,12,14,16.5,24,27,31.5,1.6,3,5,6,12.5,14.5,21,27,31.5,0.3,0.6,1.4,5.8,18,21,34.8,36,36,0,0,0,0,0.5,6.5,17,26.1,31,4.1,5.2,6,9.8,16.5,24,28,30,33,0,0,0,0,0,6,14,19.5,21.8,0.40%,0.50%,0.40%,0.40%
22DC4514(a),Possession of a Prohibited Weapon,22DC4514,Possession of a Prohibited Weapon,WEAPON,158,0.60%,0.842,0.2,None,None,None,None,None,< 25%,< 25%,79.10%,19.00%,< 25%,34.80%,None,None,None,< 25%,None,None,< 25%,47.50%,26.60%,42,0.40%,0.833,0.2,None,None,None,None,None,None,< 25%,76.20%,< 25%,< 25%,85.70%,< 50%,None,None,None,None,< 25%,< 25%,< 50%,47.60%,< 25%,None,0,0.2,0.7,3,5,6,10,12,12,0,0,0,0,0,2,6,10,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.8,2,3.3,6,12,12,12,0,0,0,0,0,1,8.4,11.6,12,3,3,3,5,6,6,10.4,11.2,11.6,0,0,0,1,6,6,10.4,11.2,11.6,0.1,0.1,0.3,2,3,6,6,6,6,0,0,0,0,0,0,0.8,1.4,1.7,0,0,0.6,2.5,3.2,6,12,12,12,0,0,0,0,0,0.2,3,3.5,7.7,0.10%,0.20%,0.10%,0.10%
22DC1810,Threatening to Kidnap or Injure a Person,22DC1810,Threatening to Kidnap or Injure a Person,PERSON,121,0.40%,0.826,0.2,None,None,None,None,None,None,< 25%,85.10%,< 25%,None,None,None,None,None,None,None,< 25%,57.90%,63.60%,33.10%,40,0.40%,0.725,0.2,None,None,None,None,None,None,< 25%,90.00%,< 25%,None,< 50%,None,None,None,None,< 25%,< 50%,< 50%,< 25%,< 50%,None,None,6,6,7,12,18,36,180,180,180,0,0,0,6.8,18,36,180,180,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,7,12,18,36,180,180,180,0,0,0,6.8,18,36,180,180,180,6.4,6.8,7,12,18,36,36,52.8,86.4,6.4,6.8,7,12,18,36,36,47.4,70.2,6,6,6,6.5,10,16.5,25,28.5,30.2,0.1,0.2,0.5,2.2,7,15.5,25,28.5,30.2,12,12,12,14,24,180,180,180,180,0,0,0,0,19,180,180,180,180,1.70%,1.30%,0.70%,0.70%
22DC3232(c)(2),Receiving Stolen Property (Under $1000),22DC3232,Receiving Stolen Property,PROPERTY,113,0.40%,0.929,0.2,None,None,None,None,None,None,< 25%,87.60%,< 25%,< 25%,< 25%,None,None,None,< 25%,None,None,< 25%,57.50%,33.60%,38,0.40%,0.921,0.2,None,None,None,None,None,None,None,94.70%,< 25%,None,86.80%,< 25%,None,None,None,None,< 25%,< 25%,< 75%,< 50%,< 25%,None,0.3,0.6,1,3,4,6,6,6,6,0,0,0,0,1,4,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.5,1,3,4,6,6,6,6,0,0,0,0,1,4,6,6,6,3.1,3.2,3.4,4,4,4,5.2,5.6,5.8,3.1,3.2,3.4,4,4,4,5.2,5.6,5.8,0.6,0.9,1,1.5,4,6,6,6,6,0,0,0,0,0.5,4,5.7,6,6,0,0,0.2,1.5,4.5,6,6,6,6,0,0,0,0,0.4,1.8,5.4,6,6,0.10%,0.10%,0.10%,0.10%
22DC2103,Second Degree Murder,22DC2103,Second Degree Murder,PERSON,62,0.20%,0.871,0.2,0.2,None,None,None,None,None,< 25%,91.90%,< 25%,< 25%,None,77.40%,77.40%,None,None,None,< 25%,100.00%,64.50%,61.30%,38,0.40%,0.816,0.2,0.2,None,None,None,None,None,< 25%,92.10%,< 25%,< 25%,57.90%,None,81.60%,81.60%,None,< 50%,100.00%,< 75%,< 50%,< 25%,None,None,153.3,156,164.4,216,240,285,300,361.8,380.1,111,150.6,156,216,240,273,300,361.8,380.1,156,156,168,228,240,288,300,366,399,117,156,156,204,240,282,300,366,399,134.4,148.8,177.6,216,240,240,259.2,273.6,280.8,134.4,148.8,177.6,216,240,240,259.2,273.6,280.8,136.2,152.4,156,192,240,258,290.4,307.2,339.6,136.2,152.4,156,192,240,258,290.4,307.2,339.6,183,186,192,216,240,276,288,384,432,183,186,192,216,240,276,288,384,432,180.6,193.2,218.4,240,240,291,318,339,349.5,29.4,58.8,117.6,222,240,255,318,339,349.5,9.40%,6.80%,9.90%,9.90%
22DC3006,Misdemeanor Sexual Abuse,22DC3006,Misdemeanor Sexual Abuse,PERSON,91,0.30%,0.857,0.2,None,None,None,None,None,< 25%,< 25%,94.50%,None,< 25%,< 25%,None,None,None,None,None,None,< 25%,47.30%,41.80%,38,0.40%,0.789,0.2,None,None,None,None,None,None,< 25%,97.40%,None,< 25%,63.20%,< 25%,None,None,None,None,< 25%,< 50%,57.90%,< 25%,< 25%,None,1.4,1.6,2,4,6,6,6,6,6,0,0,0,0,2,4,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,1.8,2.2,4,6,6,6,6,6,0,0,0,0,1.5,5,6,6,6,1.7,1.8,2,6,6,6,6,6,6,1.7,1.8,2,2,2.5,3.8,4.2,5.1,5.6,0.8,1.5,2.1,3,5.5,6,6,6,6,0,0,0,0,0.7,4.8,6,6,6,6,6,6,6,6,6,6,6,6,0,0,0,0,0,4.5,6,6,6,0.10%,0.10%,0.10%,0.10%
22DC722,Obstructing Justice,22DC722,Obstructing Justice,GOVERNMENT,121,0.40%,0.893,0.2,None,None,None,None,None,< 25%,< 25%,90.10%,< 25%,None,< 25%,None,None,None,None,None,19.80%,42.10%,81.80%,30.60%,37,0.40%,0.811,None,None,None,None,None,None,None,< 25%,97.30%,< 25%,None,< 25%,< 25%,None,None,None,< 50%,67.60%,83.80%,< 25%,< 25%,None,None,3.2,29.5,36,36,60,72,84,96,126,0,1.9,33.6,36,60,72,84,96,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.8,36,36,36,60,72,84,97.5,127.5,2.1,23.1,36,36,60,72,84,97.5,127.5,27.6,36,36,36,60,72,84,87,97.5,27.6,36,36,36,60,72,84,87,97.5,5,6.6,9.9,19.7,36,108,151.2,165.6,172.8,0,0,0,0,0,90,144,162,171,48.6,49.2,50.4,54,60,60,60,60,60,30.9,31.8,33.6,39,48,54,57.6,58.8,59.4,1.30%,1.00%,1.40%,1.40%
22DC2802,Robbery (Attempt),22DC2801,Robbery,PERSON,38,0.10%,0.895,0.2,None,None,None,None,None,< 25%,None,94.70%,< 25%,None,None,< 25%,< 25%,None,None,None,< 25%,100.00%,97.40%,94.70%,36,0.30%,0.889,0.2,None,None,None,None,None,< 25%,None,94.40%,< 25%,None,97.20%,None,None,None,None,None,100.00%,< 50%,< 50%,< 25%,None,None,2.6,5.2,6,8.2,14,21,24,26,26.2,0,0,0,0,6,10.5,19.5,24.5,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6,5.2,6,8.2,14,21,24,26,26.2,0,0,0,0,6,10.5,19.5,24.5,26,4,5.1,6,8,14,24,25.2,26,26,0,0,1.2,4.5,10,14,25.2,26,26,2.1,4.2,6,9,14,21,24,25.2,26.6,0,0,0,0,0,10,14.6,17.7,20.8,6,6,6,7.5,13.5,18.8,20,20,20,0,0,0,0,0,4.5,6,6,6,0.30%,0.40%,0.30%,0.40%
23DC1328(a)(1),Offenses Committed During Release (Felony),23DC1328(a),Offenses Committed During Release,GOVERNMENT,355,1.30%,0.946,0.2,0.2,None,None,None,None,None,< 25%,87.60%,11.80%,< 25%,None,None,None,None,None,None,< 25%,76.10%,77.50%,10.10%,36,0.30%,0.972,0.2,None,None,None,None,None,None,None,94.40%,< 25%,None,< 50%,None,None,None,None,< 25%,94.40%,83.30%,None,< 25%,None,None,3.9,4.8,6,12,12,12,12,12,12.9,0,0,0,0,0,4.5,10,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9,4.8,6,12,12,12,12,12,12.9,0,0,0,0,0,4.5,10,12,12,5.4,6,6,12,12,12,12,12.1,13.8,0,0,0,0,0,5.5,12,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2,3.5,4,5.5,9.5,12,12,12,12,0,0,0,0,0,0,3.5,5.2,6.1,0.10%,0.30%,0.10%,0.30%
22DC3212(a),Theft First Degree,22DC3212,Theft,PROPERTY,88,0.30%,0.818,0.2,None,None,None,None,None,< 25%,< 25%,84.10%,< 25%,< 25%,< 25%,None,None,None,< 25%,None,None,35.20%,69.30%,36.40%,32,0.30%,0.875,0.2,None,None,None,None,None,< 25%,< 25%,87.50%,< 25%,< 25%,87.50%,None,None,None,None,None,< 25%,< 25%,62.50%,< 50%,None,None,5,7.1,9.1,12,18,24,31.6,33.8,36,0,0,0,0,12,22,27.6,33.8,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7.1,9.1,12,18,24,31.6,33.8,36,0,0,0,0,12,22,27.6,33.8,36,20.2,20.3,20.6,21.5,23,25,26.8,27.4,27.7,7,8.1,10.2,16.5,21,22.5,23.4,23.7,23.8,3.6,5.8,7.8,11.5,13.5,22,24.4,28.2,30.1,0,0,0,0,7.5,19,24.4,28.2,30.1,12,12,12,12,20,33,36,36,36,0.5,1,2.1,9.8,16,25.5,36,36,36,0.50%,0.50%,0.50%,0.50%
22DC2601(a)(1),Escape from Penal Custody (Institution),22DC2601,Escape from Penal Custody,GOVERNMENT,54,0.20%,0.889,0.2,None,None,None,None,None,None,< 25%,79.60%,< 25%,None,None,None,None,None,None,None,None,None,53.70%,51.90%,28,0.30%,0.857,0.2,None,None,None,None,None,None,< 25%,71.40%,< 50%,None,100.00%,None,None,None,None,None,None,< 25%,78.60%,< 25%,< 25%,None,0.6,2,5,6,10,12,18,18,18.8,0,0,0,0,5.5,10,12,16.5,18.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,2,5,6,10,12,18,18,18.8,0,0,0,0,5.5,10,12,16.5,18.8,8.3,8.6,9.2,11,12,14,17.6,18.8,19.4,8.3,8.6,9.2,11,12,14,17.6,18.8,19.4,0.5,1.2,4.1,6,10,12,18,18,18,0,0,0,0,4.5,8.2,11.8,12,14.8,5.1,5.2,5.4,6,7,8,8.6,8.8,8.9,0,0,0,0,0,0,0,0,0,0.20%,0.20%,0.20%,0.20%
22DC1805a,Conspiracy to Commit a Crime,22DC1805a,Conspiracy to Commit a Crime,GENERAL,45,0.20%,0.889,0.2,None,None,None,None,None,None,< 25%,93.30%,< 25%,< 25%,< 25%,< 25%,< 25%,None,< 25%,None,100.00%,80.00%,75.60%,62.20%,28,0.30%,0.964,None,None,None,None,None,None,None,< 25%,100.00%,None,None,< 75%,< 25%,< 25%,< 25%,None,100.00%,89.30%,< 75%,< 50%,< 25%,< 25%,None,2,5.1,11.2,12,15,20,36,36,45.8,0,0.9,7.2,12,15,20,36,36,45.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5.1,11.2,12,15,20,36,36,45.8,0,0.9,7.2,12,15,20,36,36,45.8,5.6,8.2,11,12,15,24,36,43,53.5,5.6,8.2,11,12,15,24,36,43,53.5,0,0,0,9,13.5,17.2,18,18,18,0,0,0,0,13.5,17.2,18,18,18,12,12,12,12,15,22.5,30.6,33.3,34.6,12,12,12,12,15,22.5,30.6,33.3,34.6,0.40%,0.30%,0.40%,0.40%
11DC944-F,Contempt (Felony),11DC944,Contempt,GOVERNMENT,97,0.40%,0.887,0.2,None,None,None,None,None,None,< 25%,97.90%,< 25%,None,None,None,None,None,None,None,None,35.10%,66.00%,26.80%,26,0.30%,0.885,0.2,None,None,None,None,None,None,None,96.20%,< 25%,None,< 75%,None,None,None,None,None,< 50%,< 50%,< 50%,< 50%,< 25%,None,2.2,3,3,6,9,9,12,12,14.4,0,0,0,0,3,9,9,9,10.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2,3,3,6,9,9,12,12,14.4,0,0,0,0,3,9,9,9,10.2,3.8,4.5,6,8.5,9,9,9,9,9,3.8,4.5,6,8.5,9,9,9,9,9,0.5,0.9,1.8,5.5,8,12,14.4,16.2,17.1,0,0,0,0,0,1.5,4.4,6.2,7.1,1.4,1.7,2.4,4.5,6,10.5,12,12,12,0,0,0,0,0,0.2,4.3,8.1,10.1,0.10%,0.20%,0.10%,0.20%
22DC3232(c)(1),Receiving Stolen Property ($1000 or More),22DC3232,Receiving Stolen Property,PROPERTY,177,0.70%,0.921,0.2,None,None,None,None,None,< 25%,< 25%,95.50%,< 25%,< 25%,< 25%,None,None,None,None,None,None,< 25%,73.40%,13.60%,24,0.20%,0.917,0.2,None,None,None,None,None,None,< 25%,95.80%,None,< 25%,At least 75%,< 25%,None,None,None,None,< 25%,< 50%,< 25%,< 50%,None,None,3.2,3.7,6,6,12,14.5,22.8,24,29.1,0,0,0,0,9,12.5,22.8,24,29.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6,6,6,6,12,15.5,23.6,24,29.7,0,0,0,1.5,12,13.5,23.6,24,29.7,6,6,6,6,12,18,23.2,29.6,32.8,1.2,2.4,4.8,6,6,18,23.2,29.6,32.8,3.5,3.7,4.1,5.3,9,13,14.8,15.4,15.7,0,0,0,0,0,3,8.4,10.2,11.1,3.8,4.5,6,9,12,13,24,24,24,0,0,0,0,12,13,24,24,24,0.30%,0.20%,0.20%,0.20%
