Micro Citation,Micro Citation Name,Macro Citation,Macro Citation Name,Social Harm,# Charges (Grand Total),% All Charges (For Any Offense),% Charges by Race (Black),% Charges by Race (White),% Charges by Race (Hispanic),% Charges by Race (Asian),% Charges by Race (Native American),% Charges by Race (Native Hawiian or Pacific Islander),% Charges by Race (Other),% Charges by Race (Unknown),% Charges by Race (Missing Data),% Charges by Gender (Male),% Charges by Gender (Female),% Charges by Gender (Missing Data),% Charges Attempted,% Charges Enhanced (Any),% Charges Enhanced (Armed),% Charges Enhanced (not Armed),% Charges Diverted,% Charges Deferred,% Charges with Conspiracy Charge in Case,% Charges with a Crime of Violence in Case,% Charges with Conviction in Case for Any Charge,% Charges Resulting in Convictions,# Convictions (Grand Total),% All Convictions (For Any Offense),% Convictions by Race (Black),% Convictions by Race (White),% Convictions by Race (Hispanic),% Convictions by Race (Asian),% Convictions by Race (Native American),% Convictions by Race (Native Hawiian or Pacific Islander),% Convictions by Race (Other),% Convictions by Race (Unknown),% Convictions by Race (Missing Data),% Convictions by Gender (Male),% Convictions by Gender (Female),% Convictions by Gender (Missing Data),% Convictions by Guilty Plea,% Convictions Attempted,% Convictions Enhanced (Any),% Convictions Enhanced (Armed),% Convictions Enhanced (not Armed),% Convictions with Conspiracy Charge in Case,% Convictions with a Crime of Violence in Case,% Convictions to Serve Consecutively to Any Other Conviction by Defendant [in conviction group],% Convictions that are Only Conviction of Defendant in Conviction Group,% Convictions with more than one conviction of Defendant with No Consecutive Service in Conviction Group,% Convictions with Time Served Sentence,% Convictions with Life Sentence,(All) Total Months Sentenced to Confinement 0%.0%25 quantile,(All) Total Months Sentenced to Confinement 0%.0%5 quantile,(All) Total Months Sentenced to Confinement 0%.1 quantile,(All) Total Months Sentenced to Confinement 0%.25 quantile,(All) Total Months Sentenced to Confinement 0%.5 quantile,(All) Total Months Sentenced to Confinement 0%.75 quantile,(All) Total Months Sentenced to Confinement 0%.9 quantile,(All) Total Months Sentenced to Confinement 0%.95 quantile,(All) Total Months Sentenced to Confinement 0%.975 quantile,(All) Total Months Actually to Serve 0%.0%25 quantile,(All) Total Months Actually to Serve 0%.0%5 quantile,(All) Total Months Actually to Serve 0%.1 quantile,(All) Total Months Actually to Serve 0%.25 quantile,(All) Total Months Actually to Serve 0%.5 quantile,(All) Total Months Actually to Serve 0%.75 quantile,(All) Total Months Actually to Serve 0%.9 quantile,(All) Total Months Actually to Serve 0%.95 quantile,(All) Total Months Actually to Serve 0%.975 quantile,(Enhanced/Non-Attempt) Total Months Sentenced to Confinement 0%.0%25 quantile,(Enhanced/Non-Attempt) Total Months Sentenced to Confinement 0%.0%5 quantile,(Enhanced/Non-Attempt) Total Months Sentenced to Confinement 0%.1 quantile,(Enhanced/Non-Attempt) Total Months Sentenced to Confinement 0%.25 quantile,(Enhanced/Non-Attempt) Total Months Sentenced to Confinement 0%.5 quantile,(Enhanced/Non-Attempt) Total Months Sentenced to Confinement 0%.75 quantile,(Enhanced/Non-Attempt) Total Months Sentenced to Confinement 0%.9 quantile,(Enhanced/Non-Attempt) Total Months Sentenced to Confinement 0%.95 quantile,(Enhanced/Non-Attempt) Total Months Sentenced to Confinement 0%.975 quantile,(Enhanced/Non-Attempt) Total Months Actually to Serve 0%.0%25 quantile,(Enhanced/Non-Attempt) Total Months Actually to Serve 0%.0%5 quantile,(Enhanced/Non-Attempt) Total Months Actually to Serve 0%.1 quantile,(Enhanced/Non-Attempt) Total Months Actually to Serve 0%.25 quantile,(Enhanced/Non-Attempt) Total Months Actually to Serve 0%.5 quantile,(Enhanced/Non-Attempt) Total Months Actually to Serve 0%.75 quantile,(Enhanced/Non-Attempt) Total Months Actually to Serve 0%.9 quantile,(Enhanced/Non-Attempt) Total Months Actually to Serve 0%.95 quantile,(Enhanced/Non-Attempt) Total Months Actually to Serve 0%.975 quantile,(Unenhanced/Non-Attempt) Total Months Sentenced to Confinement 0%.0%25 quantile,(Unenhanced/Non-Attempt) Total Months Sentenced to Confinement 0%.0%5 quantile,(Unenhanced/Non-Attempt) Total Months Sentenced to Confinement 0%.1 quantile,(Unenhanced/Non-Attempt) Total Months Sentenced to Confinement 0%.25 quantile,(Unenhanced/Non-Attempt) Total Months Sentenced to Confinement 0%.5 quantile,(Unenhanced/Non-Attempt) Total Months Sentenced to Confinement 0%.75 quantile,(Unenhanced/Non-Attempt) Total Months Sentenced to Confinement 0%.9 quantile,(Unenhanced/Non-Attempt) Total Months Sentenced to Confinement 0%.95 quantile,(Unenhanced/Non-Attempt) Total Months Sentenced to Confinement 0%.975 quantile,(Unenhanced/Non-Attempt) Total Months Actually to Serve 0%.0%25 quantile,(Unenhanced/Non-Attempt) Total Months Actually to Serve 0%.0%5 quantile,(Unenhanced/Non-Attempt) Total Months Actually to Serve 0%.1 quantile,(Unenhanced/Non-Attempt) Total Months Actually to Serve 0%.25 quantile,(Unenhanced/Non-Attempt) Total Months Actually to Serve 0%.5 quantile,(Unenhanced/Non-Attempt) Total Months Actually to Serve 0%.75 quantile,(Unenhanced/Non-Attempt) Total Months Actually to Serve 0%.9 quantile,(Unenhanced/Non-Attempt) Total Months Actually to Serve 0%.95 quantile,(Unenhanced/Non-Attempt) Total Months Actually to Serve 0%.975 quantile,(Has Consecutive Sentence in Case) Total Months Sentenced to Confinement 0%.0%25 quantile,(Has Consecutive Sentence in Case) Total Months Sentenced to Confinement 0%.0%5 quantile,(Has Consecutive Sentence in Case) Total Months Sentenced to Confinement 0%.1 quantile,(Has Consecutive Sentence in Case) Total Months Sentenced to Confinement 0%.25 quantile,(Has Consecutive Sentence in Case) Total Months Sentenced to Confinement 0%.5 quantile,(Has Consecutive Sentence in Case) Total Months Sentenced to Confinement 0%.75 quantile,(Has Consecutive Sentence in Case) Total Months Sentenced to Confinement 0%.9 quantile,(Has Consecutive Sentence in Case) Total Months Sentenced to Confinement 0%.95 quantile,(Has Consecutive Sentence in Case) Total Months Sentenced to Confinement 0%.975 quantile,(Has Consecutive Sentence in Case) Total Months Actually to Serve 0%.0%25 quantile,(Has Consecutive Sentence in Case) Total Months Actually to Serve 0%.0%5 quantile,(Has Consecutive Sentence in Case) Total Months Actually to Serve 0%.1 quantile,(Has Consecutive Sentence in Case) Total Months Actually to Serve 0%.25 quantile,(Has Consecutive Sentence in Case) Total Months Actually to Serve 0%.5 quantile,(Has Consecutive Sentence in Case) Total Months Actually to Serve 0%.75 quantile,(Has Consecutive Sentence in Case) Total Months Actually to Serve 0%.9 quantile,(Has Consecutive Sentence in Case) Total Months Actually to Serve 0%.95 quantile,(Has Consecutive Sentence in Case) Total Months Actually to Serve 0%.975 quantile,(Only Conviction in Case) Total Months Sentenced to Confinement 0%.0%25 quantile,(Only Conviction in Case) Total Months Sentenced to Confinement 0%.0%5 quantile,(Only Conviction in Case) Total Months Sentenced to Confinement 0%.1 quantile,(Only Conviction in Case) Total Months Sentenced to Confinement 0%.25 quantile,(Only Conviction in Case) Total Months Sentenced to Confinement 0%.5 quantile,(Only Conviction in Case) Total Months Sentenced to Confinement 0%.75 quantile,(Only Conviction in Case) Total Months Sentenced to Confinement 0%.9 quantile,(Only Conviction in Case) Total Months Sentenced to Confinement 0%.95 quantile,(Only Conviction in Case) Total Months Sentenced to Confinement 0%.975 quantile,(Only Conviction in Case) Total Months Actually to Serve 0%.0%25 quantile,(Only Conviction in Case) Total Months Actually to Serve 0%.0%5 quantile,(Only Conviction in Case) Total Months Actually to Serve 0%.1 quantile,(Only Conviction in Case) Total Months Actually to Serve 0%.25 quantile,(Only Conviction in Case) Total Months Actually to Serve 0%.5 quantile,(Only Conviction in Case) Total Months Actually to Serve 0%.75 quantile,(Only Conviction in Case) Total Months Actually to Serve 0%.9 quantile,(Only Conviction in Case) Total Months Actually to Serve 0%.95 quantile,(Only Conviction in Case) Total Months Actually to Serve 0%.975 quantile,(> 1 Conviction and No Consecutive in Case) Total Months Sentenced to Confinement 0%.0%25 quantile,(> 1 Conviction and No Consecutive in Case) Total Months Sentenced to Confinement 0%.0%5 quantile,(> 1 Conviction and No Consecutive in Case) Total Months Sentenced to Confinement 0%.1 quantile,(> 1 Conviction and No Consecutive in Case) Total Months Sentenced to Confinement 0%.25 quantile,(> 1 Conviction and No Consecutive in Case) Total Months Sentenced to Confinement 0%.5 quantile,(> 1 Conviction and No Consecutive in Case) Total Months Sentenced to Confinement 0%.75 quantile,(> 1 Conviction and No Consecutive in Case) Total Months Sentenced to Confinement 0%.9 quantile,(> 1 Conviction and No Consecutive in Case) Total Months Sentenced to Confinement 0%.95 quantile,(> 1 Conviction and No Consecutive in Case) Total Months Sentenced to Confinement 0%.975 quantile,(> 1 Conviction and No Consecutive in Case) Total Months Actually to Serve 0%.0%25 quantile,(> 1 Conviction and No Consecutive in Case) Total Months Actually to Serve 0%.0%5 quantile,(> 1 Conviction and No Consecutive in Case) Total Months Actually to Serve 0%.1 quantile,(> 1 Conviction and No Consecutive in Case) Total Months Actually to Serve 0%.25 quantile,(> 1 Conviction and No Consecutive in Case) Total Months Actually to Serve 0%.5 quantile,(> 1 Conviction and No Consecutive in Case) Total Months Actually to Serve 0%.75 quantile,(> 1 Conviction and No Consecutive in Case) Total Months Actually to Serve 0%.9 quantile,(> 1 Conviction and No Consecutive in Case) Total Months Actually to Serve 0%.95 quantile,(> 1 Conviction and No Consecutive in Case) Total Months Actually to Serve 0%.975 quantile,% Time to Serve for All Offenses,% Time Imposed for All Offenses,% Time to Serve Modulated to Account for Concurrent Sentences,% Time Imposed Modulated to Account for Concurrent Sentences
22DC405A,Conspiracy to Commit a Crime,22DC405.01,Resisting Arrest,GOVERNMENT,45,0.2,91.1,< 25,0,0,0,0,0,0,< 25,95.6,< 25,0,0,< 25,< 25,0,< 25,0,0,< 50,44.4,22.2,< 20,0.1,> 75 ,0,0,0,0,0,0,0,0,> 75 ,0,0,> 75 ,0,0,0,0,0,< 50,< 75,< 25,< 50,0,0,1.6,2.9,5.4,6,12,22.5,33.6,40.8,44.4,0,0,0,2,6,18,33.6,40.8,44.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,2.9,5.4,6,12,22.5,33.6,40.8,44.4,0,0,0,2,6,18,33.6,40.8,44.4,6,6,6,6,6,18,26.4,29.2,30.6,2,2,2,2,6,18,26.4,29.2,30.6,0.5,0.6,0.9,1.8,3.2,4.6,5.4,5.7,5.9,0.2,0.3,0.6,1.5,3,4.5,5.4,5.7,5.8,18.3,18.6,19.2,21,24,36,43.2,45.6,46.8,0.9,1.8,3.6,9,18,33,42,45,46.5,0.1,0.1,0.1,0.2
22DC801(b),Contempt (Felony),22DC801,Burglary,PROPERTY,150,0.6,84.7,< 25,0,0,0,0,0,< 25,< 25,96.7,< 25,< 25,36.0,< 25,< 25,0,0,0,0,100.0,80.0,73.3,110,1.1,89.1,< 25,0,0,0,0,0,0,< 25,96.4,< 25,< 25,96.4,44.5,< 25,< 25,0,0,100.0,37.3,37.3,25.5,< 25,0,0,4.7,6,18,23,30,36,39.9,48,0,0,0,3.8,18,24,36,36,44,60,60,60,60,60,60,60,60,60,6,6,6,6,6,6,6,6,6,0,5.7,17.6,18,24,36,36,42.3,48,0,0,0,2.2,19,36,36,42.3,48,4,6,8,18,24,36,36,36,42,4,4,6,6,22,32,36,36,42,0,0,6,10,18,24,36,36,36,0,0,0,0,12,24,36,36,36,6,6,10.2,18,24,30.5,43.8,48,51.9,0,0,0,0,4.5,24,31.8,43.8,48,2.0,2.0,2.2,2.2
22DC403,Contempt for Condition of Release Violation,22DC403,Assault with Intent to Commit Any Other Offense,PERSON,< 20,---,> 75 ,0,0,0,0,0,0,0,0,> 75 ,0,0,0,< 75,< 75,0,0,0,0,> 75 ,< 50,20.0,< 20,---,> 75 ,0,0,0,0,0,0,0,0,> 75 ,0,0,0,0,0,0,0,0,> 75 ,> 75 ,0,0,---,0,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,---,---,---,---
22DC4504(a)(1)-X,Controlled Substance Aquisition by Fraud,22DC4504(a),Carrying Dangerous Weapon,WEAPON,63,0.2,82.5,< 25,0,0,0,0,0,0,< 25,87.3,< 25,< 25,< 25,< 25,0,< 25,0,0,< 25,81.0,74.6,31.7,20,0.2,> 75 ,< 25,0,0,0,0,0,0,< 25,> 75 ,< 25,0,< 75,< 25,< 25,0,< 25,0,< 75,< 50,< 25,< 50,0,0,2.8,5.7,6,12,20,24,30.6,36,36,0,0,5.4,9.5,16.5,24,30.6,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,2.6,5.1,8.8,12.5,20,24,28.6,30.9,33.4,0,0,4.2,10.5,16.5,24,28.6,30.9,33.4,6.8,7.6,9.2,18,24,28,31.2,33.6,34.8,6.8,7.6,9.2,18,24,28,31.2,33.6,34.8,6.4,6.8,7.6,10,14,19,22,23,23.5,6.1,6.2,6.4,7,8,11,12.8,13.4,13.7,2.1,4.2,8.4,12,17.5,24,27.6,31.8,33.9,0,0,0,9,13.5,24,27.6,31.8,33.9,0.4,0.3,0.4,0.4
22DC4503,Controlled Substance Distribution,22DC4503,Unlawful Possession of a Firearm,WEAPON,< 20,---,> 75 ,0,0,0,0,0,0,0,< 25,> 75 ,< 25,< 25,0,0,0,0,0,0,< 25,< 75,> 75 ,72.2,< 20,---,> 75 ,0,0,0,0,0,0,0,< 25,> 75 ,< 25,0,< 75,0,0,0,0,0,< 75,< 25,< 25,< 75,---,0,3.6,7.2,14.4,24,30,36,36,36,36,3.6,7.2,12,24,28,34,36,36,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6,7.2,14.4,24,30,36,36,36,36,3.6,7.2,12,24,28,34,36,36,36,24.2,24.4,24.8,26,28,29,29.6,29.8,29.9,24.2,24.4,24.8,26,28,29,29.6,29.8,29.9,24.2,24.3,24.6,25.5,27,28.5,29.4,29.7,29.8,24.2,24.3,24.6,25.5,27,28.5,29.4,29.7,29.8,2.1,4.2,8.4,21,35,36,36,36,36,2.1,4.2,8.4,12,29,36,36,36,36,---,---,---,---
50DC2201.05b(b),Controlled Substance Possession (Misdemeanor),50DC2201.05b,Failure to Stop or Fleeing Officer in a Motor Vehicle,MOTOR VEHICLE,104,0.4,94.2,< 25,0,0,0,0,0,0,< 25,95.2,< 25,< 25,0,0,0,0,0,0,< 25,26.9,70.2,42.3,44,0.4,93.2,< 25,0,0,0,0,0,0,< 25,97.7,< 25,0,84.1,0,0,0,0,< 25,< 50,< 50,< 50,< 50,0,0,1.2,3.3,6,10.8,15,21,28,36,36,0,0,0,0,6,13.2,18,24,35.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,3.3,6,10.8,15,21,28,36,36,0,0,0,0,6,13.2,18,24,35.1,6,6,8,12,14,16.5,24,27,31.5,1.6,3,5,6,12.5,14.5,21,27,31.5,0.3,0.6,1.4,5.8,18,21,34.8,36,36,0,0,0,0,0.5,6.5,17,26.1,31,4.1,5.2,6,9.8,16.5,24,28,30,33,0,0,0,0,0,6,14,19.5,21.8,0.4,0.5,0.4,0.4
22DC1806,Controlled Substance Possession With Intent to Distribute,22DC1806,Accessory to a Crime After the Fact,GENERAL,< 20,---,> 75 ,0,0,0,0,0,0,0,0,> 75 ,0,0,0,0,0,0,0,0,0,0,> 75 ,100.0,< 20,---,> 75 ,0,0,0,0,0,0,0,0,> 75 ,0,0,> 75 ,0,0,0,0,0,0,0,> 75 ,0,---,0,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,---,---,---,---
22DC1805a,Credit Card Fraud (Felony),22DC1805a,Conspiracy to Commit a Crime,GENERAL,45,0.2,88.9,< 25,0,0,0,0,0,0,< 25,93.3,< 25,< 25,< 25,< 25,< 25,0,< 25,0,100.0,80.0,75.6,62.2,28,0.3,96.4,0,0,0,0,0,0,0,< 25,100.0,0,0,< 75,< 25,< 25,< 25,0,100.0,89.3,< 75,< 50,< 25,< 25,0,2,5.1,11.2,12,15,20,36,36,45.8,0,0.9,7.2,12,15,20,36,36,45.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5.1,11.2,12,15,20,36,36,45.8,0,0.9,7.2,12,15,20,36,36,45.8,5.6,8.2,11,12,15,24,36,43,53.5,5.6,8.2,11,12,15,24,36,43,53.5,0,0,0,9,13.5,17.2,18,18,18,0,0,0,0,13.5,17.2,18,18,18,12,12,12,12,15,22.5,30.6,33.3,34.6,12,12,12,12,15,22.5,30.6,33.3,34.6,0.4,0.3,0.4,0.4
22DC3010-X,Credit Card Fraud (Misdemeanor),22DC3010,Enticing a Child,PERSON,< 20,---,> 75 ,< 25,0,0,0,0,0,0,0,> 75 ,0,0,0,> 75 ,0,> 75 ,0,0,0,> 75 ,> 75 ,40.0,< 20,---,< 75,< 75,0,0,0,0,0,0,0,> 75 ,0,0,< 75,0,< 75,0,< 75,0,< 75,0,< 75,< 75,---,0,24.3,24.6,25.2,27,30,33,34.8,35.4,35.7,0.9,1.8,3.6,9,18,27,32.4,34.2,35.1,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,24,24,24,24,24,24,24,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,24,24,24,24,24,24,24,0,0,0,0,0,0,0,0,0,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,---,---,---,---
22DC3212(a),Criminal Negligence to a Vulnerable Adult or Elderly Person,22DC3212,Theft,PROPERTY,88,0.3,81.8,< 25,0,0,0,0,0,< 25,< 25,84.1,< 25,< 25,< 25,0,0,0,< 25,0,0,35.2,69.3,36.4,32,0.3,87.5,< 25,0,0,0,0,0,< 25,< 25,87.5,< 25,< 25,87.5,0,0,0,0,0,< 25,< 25,62.5,< 50,0,0,5,7.1,9.1,12,18,24,31.6,33.8,36,0,0,0,0,12,22,27.6,33.8,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7.1,9.1,12,18,24,31.6,33.8,36,0,0,0,0,12,22,27.6,33.8,36,20.2,20.3,20.6,21.5,23,25,26.8,27.4,27.7,7,8.1,10.2,16.5,21,22.5,23.4,23.7,23.8,3.6,5.8,7.8,11.5,13.5,22,24.4,28.2,30.1,0,0,0,0,7.5,19,24.4,28.2,30.1,12,12,12,12,20,33,36,36,36,0.5,1,2.1,9.8,16,25.5,36,36,36,0.5,0.5,0.5,0.5
22DC404(a)(2),Criminal Street Gang (Commission of Felony or Violent Misdemeanor),22DC404(a)(2),Assault with Significant Bodily Injury,PERSON,161,0.6,89.4,< 25,0,0,0,0,0,0,< 25,84.5,14.3,< 25,0,< 25,< 25,< 25,< 25,0,0,100.0,71.4,51.6,83,0.8,90.4,< 25,0,0,0,0,0,0,< 25,80.7,< 25,< 25,80.7,0,< 25,0,< 25,0,100.0,25.3,50.6,24.1,0,0,6,6.1,9.2,12,18,24,24,32,35.8,0,0,0,1,12,19.5,24,27.6,32,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,6,6,9.1,12,18,24,24,31.8,32,0,0,0,1,12,18.8,24,24,31.9,6,6,12,14,18,24,24,32,34,3,6,6,12,18,24,24,32,34,6,7,9.1,12,18,24,24,24,31.8,0,0,0,0,8.5,18,24,24,24,7.4,8.8,11.7,12,18,24,28.4,32.8,40.4,0,0,0,0,9,18.2,24.4,29,38.5,1.1,1.2,1.2,1.2
48DC904.01(a)(1)-X,Cruelty to Animals (Misdemeanor),48DC904.01(a)(1)-X,Controlled Substance Possession With Intent to Distribute,DRUG,997,3.7,97.0,< 25,< 25,0,0,0,0,< 25,< 25,89.3,10.4,< 25,19.9,7.5,4.4,3.6,< 25,0,< 25,100.0,67.1,41.1,410,4.0,97.3,< 25,0,0,0,0,0,< 25,< 25,93.9,5.9,< 25,91.0,48.0,< 25,< 25,< 25,0,100.0,9.0,61.5,29.5,0,0,0,3.5,6,12,17.5,23.6,30,31.7,36,0,0,0,0,3,14,22,24,31.5,4.2,7.9,12,16.5,33,66,72,76.2,80.1,0,0,0,1.5,12,45,72,72,72,0,3.7,7.6,14,20,24,30,36,36.2,0,0,0,0,4,16,24,28.2,32.2,0.9,5,9.6,12,16,24.3,32.4,36,39.6,0.1,0.4,1.3,6,14,18,28,36,39.6,0,3,6,12,16,22,30,30,36,0,0,0,0,0,12,18,24,24,1,6,6,12,18,22,30,30,48,0,0,0,0,5,16,24,30,48,3.7,5.7,3.5,3.5
22DC4504(a)(1)-Y,Deceptive Labeling (1000 or More Sound or 100 or More Audiovisual),22DC4504(a),Carrying Dangerous Weapon,WEAPON,569,2.1,93.7,3.7,0,0,0,0,0,< 25,< 25,96.1,< 25,< 25,6.9,< 25,0,< 25,< 25,0,< 25,33.7,69.8,45.3,258,2.5,94.2,< 25,0,0,0,0,0,0,< 25,97.3,< 25,< 25,84.1,14.7,< 25,0,< 25,< 25,29.5,22.1,36.8,41.1,< 25,0,0.6,2,5.5,6,12,20.5,24,30.8,36,0,0,0,0,3.8,12,24,30,36,9,9,9,9.2,10,11.5,18,21,22.5,0,0,0,2.5,10,11.5,18,21,22.5,1,6,6,10.8,14,24,28,32,36,0,0,0,0,6,14,24,30,36,6,6,9.2,12,15,24,30.8,36,50.4,3.4,5.6,6,12,14,24,30.8,36,50.4,0.5,1,4.4,6,12,18,24,28.6,30.3,0,0,0,0,0,6,11.2,15.2,21.9,0,2,3,6,12,20,24,29.5,33.5,0,0,0,0,0,12,18,24,30.8,2.1,2.9,2.0,2.0
48DC904.01(a)(1)-Y,Deceptive Labeling (Fewer than 1000 Sound or 100 Audiovisual),48DC904.01(a)(1)-Y,Controlled Substance Distribution,DRUG,1438,5.3,96.7,< 25,< 25,0,0,0,0,< 25,2.0,80.9,18.5,< 25,38.5,3.6,< 25,3.4,< 25,0,< 25,100.0,71.1,63.5,913,8.8,96.4,< 25,0,0,0,0,0,< 25,< 25,78.9,20.7,< 25,95.3,60.0,< 25,< 25,< 25,0,100.0,7.0,76.2,16.8,< 25,0,0.6,5,6,12,16,20,27.4,30,36,0,0,0,0,0.3,10,20,24,30,12,12,12,18,19,27.5,40.8,44.4,46.2,0,0,0,0,12,18,31.8,39.9,44,0.9,6,12,14,20,24,30,36,36.4,0,0,0,0,3,12,24,30,32,3.2,6,9.3,12,20,24,30,36,36,0,1,3.1,6,8.5,18,24,29.5,30,0.2,4,6,10,15,20,24.3,30,36,0,0,0,0,0,8,18,24,30,0.8,6,6,12,18,20,30,30.8,40.4,0,0,0,0,0,9,20,24,30,6.2,11.9,6.7,6.8
50DC2203.01,Defacing Property,50DC2203.01,Negligent Homicide,MOTOR VEHICLE,< 20,---,< 50,0,0,0,0,0,0,0,< 75,< 75,< 50,0,0,0,0,0,0,0,0,0,> 75 ,33.3,< 20,---,> 75 ,0,0,0,0,0,0,0,0,> 75 ,0,0,> 75 ,0,0,0,0,0,0,0,0,> 75 ,---,0,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,---,---,---,---
22DC4504(a)-F,Destruction of Property less than $200,22DC4504(a),Carrying Dangerous Weapon,WEAPON,21,0.1,> 75 ,< 25,0,0,0,0,0,0,< 25,100.0,0,0,0,0,0,0,0,0,< 25,> 75 ,> 75 ,52.4,< 20,0.1,> 75 ,< 25,0,0,0,0,0,0,< 25,> 75 ,0,0,< 75,0,0,0,0,< 25,> 75 ,< 50,< 25,< 75,0,0,0,0,0,11,12,21,24,28,30,0,0,0,0,10,12,24,28,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,12,21,24,28,30,0,0,0,0,10,12,24,28,30,10.1,10.2,10.4,11,12,22,28,30,31,10.1,10.2,10.4,11,12,22,28,30,31,12.3,12.6,13.2,15,18,21,22.8,23.4,23.7,0.2,0.3,0.6,1.5,3,4.5,5.4,5.7,5.8,0,0,0,3,12,16.5,21,22.5,23.2,0,0,0,0,6,12,18,21,22.5,0.1,0.1,0.1,0.1
22DC851(b),Destruction of Property over $200,22DC851,Harming a District Official or Employee,GOVERNMENT,< 20,---,> 75 ,0,0,0,0,0,0,0,0,> 75 ,< 25,0,< 25,0,0,0,0,0,0,< 25,< 75,60.0,< 20,---,> 75 ,0,0,0,0,0,0,0,0,> 75 ,0,0,< 75,< 50,0,0,0,0,0,< 50,< 50,< 50,---,0,18.2,18.5,19,20.5,23,25.5,27,27.5,27.8,6.6,7.1,8.2,11.5,17,22.5,25.8,26.9,27.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.2,18.5,19,20.5,23,25.5,27,27.5,27.8,6.6,7.1,8.2,11.5,17,22.5,25.8,26.9,27.4,18,18,18,18,18,18,18,18,18,6,6,6,6,6,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,---,---,---,---
22DC4504(a)(2),Disorderly Conduct,22DC4504(a),Carrying Dangerous Weapon,WEAPON,< 20,---,> 75 ,0,0,0,0,0,0,0,0,> 75 ,0,0,0,0,0,0,0,0,< 25,< 75,< 50,28.6,< 20,---,> 75 ,0,0,0,0,0,0,0,0,> 75 ,0,0,0,0,0,0,0,< 75,> 75 ,< 75,0,< 75,---,0,14.4,14.7,15.4,17.5,21,24.5,26.6,27.3,27.6,14.4,14.7,15.4,17.5,21,24.5,26.6,27.3,27.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.4,14.7,15.4,17.5,21,24.5,26.6,27.3,27.6,14.4,14.7,15.4,17.5,21,24.5,26.6,27.3,27.6,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,---,---,---,---
